time,Ep_eff,Phi,eeq,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0015861204153657,5.8824361256333e-60,92.68159373167,4.2681348595324e-06,-5.6421873467198,-2.7149729405912,16000000,4000000,-1.2547145221993e-06,-1.2072499956317e-06,4.758349828017e-06,-4.1928067508789e-08,-4.3376879672101e-08,1.0978720054351,1.133629899309
0.0056628610230507,2.1862444157391e-56,92.681622946538,1.5238494992578e-05,-5.6421869519886,-2.7149535908019,16000000,4000000,-4.4798398353793e-06,-4.3103703326886e-06,1.6988437526866e-05,-5.344166286786e-07,-5.5288372782345e-07,3.9199662720455,4.047628424012
0.016141141121675,1.4654834132236e-51,92.681699328601,4.3436136637623e-05,-5.6421859323999,-2.7149038537195,16000000,4000000,-1.2770461913772e-05,-1.2287349594486e-05,4.8422240931861e-05,-4.3411914824616e-06,-4.4912184032866e-06,11.175321006664,11.539182441903
0.043073037062825,2.3109006619295e-44,92.680763471557,0.00011591780858636,-5.9115476855182,-2.9985196464601,16000000,4000000,-3.4087521783053e-05,-3.2797885703261e-05,0.00012921069151408,-3.0901370410702e-05,-3.1969563554567e-05,29.835621165133,30.806454235645
0.10863884959761,2.7838039919027e-34,92.681476479378,0.00029241373659624,-5.9169443517443,-2.9930594800368,16000000,4000000,-8.6032787184251e-05,-8.2777525039553e-05,0.00032586299421503,-0.00019683119108884,-0.00020361200479166,75.338322101072,77.786107893465
0.20863884959761,1.0312996198798e-24,92.687205617599,0.0005617125014268,-5.7381765099818,-2.7197551214997,16000000,4000000,-0.00016539958797243,-0.00015914000333916,0.00062571906676484,-0.00072464392139913,-0.00074966735044094,144.95050347474,149.64896027518
0.30863884959761,1.4703892073452e-17,92.689903568245,0.00083114414518532,-6.0536544321906,-2.5150705234459,16000000,4000000,-0.00024493636817562,-0.00023566468998613,0.00092548448368626,-0.001586054109403,-0.0016407470136493,214.81937808755,221.76620552366
0.40863884959761,8.9023536190548e-13,92.694683695114,0.0011007083745697,-6.0929145090389,-2.5541622223148,16000000.000477,4000000.0000829,-0.00032464227431196,-0.00031235080408345,0.0012251593005888,-0.002780580836113,-0.0028763529613369,284.94413850874,294.13704392109
0.50863884959761,5.9654450986534e-09,92.697794151928,0.0013704065952713,-6.0353852133696,-2.4965412779437,16000003.196512,4000000.5554636,-0.00040451857414123,-0.00038919989108518,0.001524743573432,-0.0043071834393561,-0.0044553714081447,355.3238178324,366.76050573941
0.60863884959761,2.8145481633483e-06,92.700499587989,0.0016407511400524,-5.8897141335563,-2.3398634794272,16001509.602431,4000262.3018517,-0.00048517141854015,-0.00046683907670395,0.0018242374409266,-0.006182556966882,-0.0064110135282257,425.35007266516,439.0239595757
0.70863884959761,6.0073987667771e-05,92.701356716984,0.0019189872093148,-5.905033733927,-2.2999118680867,16032459.819898,4005638.7642479,-0.00057714838141417,-0.00055561175985868,0.0021236412602557,-0.0089697375267769,-0.0093238092302738,484.60752831512,500.59062053514
0.70863884959761,6.0073987667771e-05,92.701356716984,0.0019189872093148,-5.905033733927,-2.2999118680867,16032459.819898,4005638.7642479,-0.00057714838141417,-0.00055561175985868,0.0021236412602557,-0.0089697375266403,-0.0093238092303444,484.60752831512,500.59062053514
0.80863884959761,0.00025139561475089,92.700939429456,0.0022136475583673,-6.1696382792065,-2.1472267895762,16138122.867546,4023986.5384231,-0.00069578078657665,-0.00066927741053383,0.0024229541463851,-0.01279252032467,-0.013321633484215,518.30104229932,537.01219744179
0.90863884959761,0.00052504326649629,92.70145308637,0.0025182929730975,-6.237313276993,-2.0812445097773,16294579.993274,4051140.9841318,-0.00083126535160697,-0.00079719470639098,0.002722175298349,-0.016160301023466,-0.016873035807557,536.38936679534,558.208535698
1.0086388495976,0.00082887361178486,92.701910631893,0.0028279661444122,-6.2701545523852,-2.0607365170608,16475102.083535,4082456.2580601,-0.00097376664622443,-0.00093081091285258,0.0030213046971435,-0.020749089724334,-0.021646248872019,548.0503446857,573.11939749818
1.1086388495976,0.0011434194179088,92.702218873411,0.0031408146118031,-6.2711311576288,-2.0609815125545,16668945.096054,4116065.9085245,-0.0011192258981388,-0.0010674958765866,0.0033203425879465,-0.025463461826547,-0.026633154647356,556.6417075739,584.96231044383
1.2086388495976,0.0014619001589505,92.70233228226,0.0034557900338551,-6.2939589343944,-2.061266897349,16871836.538887,4151228.2431573,-0.0012662683980047,-0.0012061239338444,0.0036192889995047,-0.030403044930943,-0.031895285687542,563.41966007875,594.90515665998
1.3086388495976,0.0017815641384141,92.70235692779,0.0037721847456529,-6.294723043503,-2.0615405985852,17081522.571371,4187552.2711068,-0.001414268158789,-0.0013460798871012,0.0039181439353441,-0.035562959169331,-0.037370631716789,569.0068846659,603.51548297832
1.4086388495976,0.0021013084533986,92.702377732573,0.004089570400423,-6.2871115297108,-2.0700710434935,17296727.845804,4224816.8753257,-0.0015628299210356,-0.0014870753926548,0.0042169074559586,-0.041207786597943,-0.043240955031857,573.74537477758,611.09543402349
1.5086388495976,0.0024207877311928,92.702376569435,0.0044076844757806,-6.2987718274691,-2.0702672859252,17516607.99272,4262875.6489864,-0.001711743535115,-0.0016288898275749,0.0045155795960218,-0.046579544852261,-0.048898913856417,577.84832368155,617.8414831157
1.6086388495976,0.0027399220269087,92.702358964252,0.004726352689249,-6.299424100599,-2.0704353210914,17740538.257685,4301620.2325689,-0.0018609205475438,-0.0017713206242671,0.0048141604321767,-0.052118766069353,-0.054674739118752,581.46166422678,623.90099331184
1.7086388495976,0.0030586886593177,92.702355825632,0.0050454375006059,-6.2985790423123,-2.0830347386969,17968051.095276,4340969.5388603,-0.0020102710437449,-0.0019142513801767,0.0051126501374622,-0.057773411841694,-0.060531327294085,584.68828772945,629.38492243866
1.8086388495976,0.0033770710770999,92.70234683724,0.0053648234739593,-6.2950212951875,-2.0873569492443,18198796.497766,4380862.8795327,-0.0021597202262266,-0.0020576087858601,0.0054110488986698,-0.063511488156809,-0.066424175631046,587.60200143318,634.37689257225
1.9086388495976,0.0036950762720723,92.702323752337,0.0056844236293599,-6.3024325088145,-2.091692254181,18432479.740287,4421249.1341357,-0.0023092306344826,-0.0022013151587731,0.005709356879354,-0.069300976328359,-0.072358953974007,590.26040523126,638.94678702404
2.0086388495976,0.0040127228977038,92.702293958098,0.0060041706391677,-6.3030284201127,-2.091861825887,18668851.842535,4462085.1040844,-0.0024587977404051,-0.0023452852531964,0.0060075742007916,-0.075124160909763,-0.07831377342739,592.70853700288,643.1530264489
2.1086388495976,0.0043300351292129,92.702254471983,0.0063240071434526,-6.3104167803247,-2.0962157547086,18907699.047155,4503333.7038971,-0.002608413733352,-0.0024894557312024,0.0063057009842419,-0.080989446095414,-0.084283921695259,594.98221977919,647.04538629031
2.2086388495976,0.0046470512930581,92.702211982346,0.0066438870512003,-6.3219817308127,-2.0963987048753,19148817.551161,4544959.5660249,-0.0027580589538022,-0.0026337848983155,0.0066037373305237,-0.086892542296918,-0.090280985335004,597.11260359978,650.67130458918
2.3086388495976,0.004963812205315,92.702162028364,0.0069637772257251,-6.3183449261499,-2.1007770054306,19392033.823359,4586932.5723685,-0.0029077186061658,-0.0027782394413212,0.0069016833074517,-0.092824464676344,-0.096292828881911,599.12423189627,654.07051704329
2.4086388495976,0.005280345512076,92.702105617168,0.0072836537234615,-6.3189097680286,-2.1009724523172,19637209.938616,4629228.790856,-0.0030573953216122,-0.0029227798583309,0.0071995389773011,-0.098777043598709,-0.10232075436573,601.03593236194,657.27374801596
2.5086388495976,0.0055966708589691,92.702044286595,0.0076034988129141,-6.3194703941848,-2.1011728301682,19884232.948258,4671828.629163,-0.0032071040366846,-0.0030673628036375,0.0074973044074707,-0.10476629999384,-0.10837822374824,602.86230742557,660.30545893174
2.6086388495976,0.0059128035463792,92.701987998006,0.0079232985604583,-6.3158410529458,-2.1055580243326,20133004.575329,4714715.0466096,-0.0033568506025545,-0.0032119589379269,0.0077949796580844,-0.11078053741873,-0.1144560852605,604.61543821543,663.18638882406
2.7086388495976,0.0062287546314197,92.701931881148,0.008243042015253,-6.3163924820832,-2.1057698996706,20383442.192585,4757873.7226265,-0.0035066312058443,-0.0033565531941391,0.008092564778224,-0.11682260925443,-0.12055797411301,606.30507970573,665.93351056234
2.8086388495976,0.0065445343140861,92.701867763054,0.008562720759596,-6.3127165943581,-2.1101890759529,20635475.209639,4801292.4271806,-0.0036564374241761,-0.0035011383014021,0.0083900598159564,-0.12288764229651,-0.12667789154242,607.93931694569,668.56114102331
2.9086388495976,0.0068601538446271,92.701814294008,0.0088823288737018,-6.313256712883,-2.1104104710452,20889041.018765,4844960.3119792,-0.0038062610336085,-0.003645709566267,0.0086874648305024,-0.12898523557401,-0.13282746480045,609.52485403803,671.08180845249
3.0086388495976,0.0071756247739514,92.701753938992,0.0092018617648662,-6.3054083695539,-2.1190022098377,21144082.363977,4888867.4531511,-0.003956096544425,-0.0037902612315116,0.0089847798839341,-0.13510338633224,-0.13899657487135,611.06750594211,673.50690270296
3.1086388495976,0.0074909581725556,92.701688876496,0.0095213162044745,-6.3059361239159,-2.119231862672,21400548.871933,4933005.1166216,-0.0041059407208861,-0.0039347876623534,0.0092820050375622,-0.14125290755312,-0.1451932466053,612.57193700992,675.84616007593
3.2086388495976,0.0078061603894599,92.701629379663,0.009840689940168,-6.3132232207104,-2.1236749035052,21658394.108618,4977365.2526263,-0.0042557906058809,-0.0040792833219981,0.0095791403549873,-0.14742046375618,-0.15140848464791,614.04257383552,678.10833617387
3.3086388495976,0.0081212409016933,92.701588738466,0.01015998236971,-6.3095403382596,-2.1281046159731,21917579.091871,5021941.1003537,-0.0044056449765289,-0.004223743592734,0.0098761858968867,-0.15362086716007,-0.15766072337081,615.48254549883,680.30040131124
3.4086388495976,0.0084362057755132,92.701534237492,0.010479193542841,-6.3016648239908,-2.1367180196766,22178066.049166,5066726.1115232,-0.0045555021148199,-0.0043681639716811,0.010173141723249,-0.15984177890892,-0.16393101944018,616.8951045475,682.42903619734
3.5086388495976,0.0087510625425865,92.701489198891,0.010798324233014,-6.2980042943515,-2.1411224370355,22439822.026443,5111714.5711989,-0.0047053591123815,-0.0045125427152126,0.010470007890383,-0.16609148798926,-0.17022782933779,618.28274447913,684.49985158284
3.6086388495976,0.0090658160900399,92.701434480945,0.011117375106788,-6.2943103798058,-2.1455521662901,22702816.451243,5156901.1791931,-0.0048552120081301,-0.0046568793149159,0.010766784454744,-0.17237132316441,-0.17654470858927,619.64783859747,686.51792254069
3.7086388495976,0.009380471913427,92.701374960004,0.011436347368323,-6.30579578548,-2.1457956456045,22967022.236176,5202281.2385794,-0.0050050572826068,-0.0048011739096888,0.0110634714759,-0.17867365420834,-0.18288633707942,620.9922118614,688.48752610212
3.8086388495976,0.0096950343107648,92.701312546295,0.011755242046209,-6.3062926439836,-2.1460394189572,23232413.680398,5247850.2946544,-0.0051548919609616,-0.0049454261484438,0.011360069015032,-0.18500906528544,-0.18925721637337,622.31766557037,690.41269655757
3.9086388495976,0.010009507009624,92.701248176667,0.012074059812457,-6.3177738465666,-2.1462834688849,23498967.762602,5293604.3598819,-0.0053047140882527,-0.0050896352938108,0.011656577137797,-0.1913762753979,-0.19565308190037,623.62565764687,692.2969199352
4.0086388495976,0.010323892526771,92.701182221288,0.012392801019842,-6.3182668715977,-2.1465278103715,23766663.619869,5339539.8239736,-0.0054545216593162,-0.005233800887709,0.011952995907239,-0.19776831442136,-0.20207447298953,624.91751080689,694.14326241126
4.1086388495976,0.010638193324662,92.701114891279,0.012711466055118,-6.3187581318625,-2.1467725113042,24035482.75843,5385653.4886843,-0.0056043129295513,-0.0053779228113492,0.012249325384694,-0.20418715148097,-0.2085210459814,626.19424546992,695.95427805629
4.2086388495976,0.010952410909762,92.701046468,0.013030055361716,-6.3192476916975,-2.1360314567556,24305407.076608,5431942.2253592,-0.0057540858305036,-0.0055220011454043,0.012545565627263,-0.21063212933874,-0.21499187593262,627.45694259201,697.73246833903
4.3086388495976,0.01126654696127,92.700977158365,0.013348569352422,-6.3197354451125,-2.13627757183,24576419.932331,5478403.1595145,-0.0059038389797367,-0.0056660356050163,0.012841716690694,-0.21710629658547,-0.22149103214977,628.70651510811,699.48005395302
4.4086388495976,0.01158060264338,92.700912391286,0.013667008208021,-6.3202212932253,-2.1255385491409,24848506.619747,5525033.75401,-0.006053572136405,-0.0058100251158452,0.013137778631226,-0.22360925804666,-0.22801792183873,629.94368094677,701.19886559649
4.5086388495976,0.011894577990659,92.700844802532,0.013985371863941,-6.3207052084038,-2.114800977048,25121652.78375,5571831.5354925,-0.0062032858293588,-0.0059539674955957,0.013433751508305,-0.23013788900218,-0.23457019214886,631.1693136606,702.89076424789
4.6086388495976,0.012208475234931,92.700782791747,0.01430366082555,-6.3127794900386,-2.1234441942026,25395846.318136,5618794.417301,-0.0063529812176312,-0.006097860941793,0.013729635377944,-0.23669391291425,-0.24114441957623,632.38378367404,704.5570498206
4.7086388495976,0.012522295535938,92.700728503673,0.014621876107216,-6.3242431266018,-2.1236987366436,25671073.406792,5665920.0161222,-0.0065026582848661,-0.0062417040974116,0.014025430297961,-0.24327403044822,-0.24774483944382,633.58783875749,706.19937605149
4.8086388495975,0.012836041813126,92.700670965623,0.014940019369889,-6.3161728961081,-2.1324781711151,25947320.927228,5713206.0656314,-0.0066523170864172,-0.0063854959201159,0.014321136319088,-0.24987179397386,-0.25436197831754,634.78201575465,707.81916800011
4.9086388495975,0.013149717040523,92.700613107528,0.015258092449361,-6.3166404823312,-2.1327417018706,26224576.107765,5760650.3589233,-0.0068019573960477,-0.0065292358577105,0.01461675348779,-0.25650488964777,-0.26101231318407,635.96679696262,709.41779838561
5.0086388495975,0.013463323601195,92.700559292755,0.015576097063409,-6.2976968678291,-2.1414145731103,26502826.538185,5808250.7526773,-0.006951579119499,-0.0066729230038671,0.014912281851746,-0.26315775317955,-0.26768384407119,637.14270910364,710.99655597691
5.1086388495975,0.013776863244818,92.70050195146,0.015894034891819,-6.2940189993195,-2.1458182479814,26782060.142384,5856005.1635568,-0.0071011820466319,-0.006816556680447,0.015207721458602,-0.26984178294491,-0.27438224439755,638.310269364,712.55665642201
5.2086388495975,0.014090338055112,92.700440704354,0.016211907338434,-6.2834930527144,-2.1460875095004,27062266.42239,5903911.7802155,-0.0072507660769541,-0.006960136421015,0.015503072356527,-0.27654423034481,-0.28110060715902,639.46979095415,714.09900387414
5.3086388495975,0.014403749763032,92.700377364436,0.016529715564348,-6.2839522508025,-2.1353710255607,27343435.867304,5951968.9649826,-0.007400331198296,-0.0071036619131808,0.015798334598211,-0.28327540719229,-0.28784475448765,640.62149575568,715.62434231111
5.4086388495975,0.014717098415454,92.700314697747,0.016847460401008,-6.284410317453,-2.1356413480179,27625557.945511,6000174.9067575,-0.0075498768601939,-0.0072471326948777,0.016093508235647,-0.29003132456642,-0.29461512347449,641.76593074572,717.13370187497
5.5086388495975,0.01503038585263,92.70026111136,0.017165143037229,-6.280584846976,-2.1291981632377,27908623.913118,6048528.1013957,-0.0076994027183023,-0.0073905488659168,0.016388593325664,-0.29680988327647,-0.30140777082669,642.90324947572,718.62770322599
5.6086388495975,0.015343613343123,92.700193596902,0.017482764391888,-6.2768433441457,-2.1226768406231,28192624.866386,6097027.019592,-0.0078489079688431,-0.007533910762434,0.016683589924775,-0.30361386871119,-0.30822279600383,644.03373002209,720.10707687647
5.7086388495975,0.015656782221324,92.700123357887,0.01780032542564,-6.2763566316342,-2.1220740495892,28477551.981826,6145670.1454578,-0.0079983919278097,-0.0076772186741733,0.01697849809167,-0.31044055319276,-0.31505926656953,645.15760703707,721.57249425297
