time,Ep_eff,cstrain_1,cstrain_10,cstrain_11,cstrain_12,cstrain_13,cstrain_14,cstrain_15,cstrain_16,cstrain_17,cstrain_18,cstrain_19,cstrain_2,cstrain_20,cstrain_21,cstrain_22,cstrain_23,cstrain_24,cstrain_3,cstrain_4,cstrain_5,cstrain_6,cstrain_7,cstrain_8,cstrain_9,cstrainfrac1,cstrainfrac2,eeq,gstrain_1,gstrain_10,gstrain_11,gstrain_12,gstrain_13,gstrain_14,gstrain_15,gstrain_16,gstrain_17,gstrain_18,gstrain_19,gstrain_2,gstrain_20,gstrain_21,gstrain_22,gstrain_23,gstrain_24,gstrain_3,gstrain_4,gstrain_5,gstrain_6,gstrain_7,gstrain_8,gstrain_9,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14091914656322,7.081495078856e-15,8.4099770263747e-15,8.5372131227848e-15,8.5372131227848e-15,8.5372131227848e-15,8.4099770263747e-15,8.4099770263747e-15,8.4099770263747e-15,8.4353274368682e-15,8.4353274368682e-15,8.4353274368682e-15,8.6042852084625e-15,8.4099770263747e-15,8.6042852084625e-15,8.6042852084625e-15,8.5372131227848e-15,8.5372131227848e-15,8.5372131227848e-15,8.4099770263747e-15,8.4353274368682e-15,8.4353274368682e-15,8.4353274368682e-15,8.6042852084625e-15,8.6042852084625e-15,8.6042852084625e-15,0.99999999996395,0.99999994928592,4.2702527665141e-08,1.6556040414792e-23,-3.7606095288702e-23,1.1322348663491e-23,-4.306767132625e-23,-8.6051311434395e-24,4.2332640558951e-25,1.2783733646591e-23,1.7475994622447e-23,-1.3577456128312e-23,-3.2704782370224e-23,1.7743895424861e-24,-5.1273435080954e-25,3.0613645602961e-23,-5.2479515800199e-23,1.1573008887831e-23,-9.7878399586348e-24,-2.3695259368236e-23,3.8140089111527e-24,-1.4201547548351e-23,9.0558235259744e-24,-2.1634560104388e-23,2.212316801016e-23,4.2576705358768e-23,-2.4506722838915e-23,15999999.999991,3999999.9999989,-2.0551919126679e-08,4.3010228538468e-08,1.1741480023969e-08,-7.8705620192917e-12,0.0097634512314812,0.0048817256362068,0.0090294716711243
0.44562546906687,8.0000820531415e-14,2.659469838916e-14,2.6997081945384e-14,2.6997081945384e-14,2.6997081945384e-14,2.659469838916e-14,2.659469838916e-14,2.659469838916e-14,2.6674857824784e-14,2.6674857824784e-14,2.6674857824784e-14,2.7209156416402e-14,2.659469838916e-14,2.7209156416402e-14,2.7209156416402e-14,2.6997081945384e-14,2.6997081945384e-14,2.6997081945384e-14,2.659469838916e-14,2.6674857824784e-14,2.6674857824784e-14,2.6674857824784e-14,2.7209156416402e-14,2.7209156416402e-14,2.7209156416402e-14,0.99999999998787,0.9999999817107,1.3503723364087e-07,1.7181948576943e-23,-3.9839207196097e-23,1.4669977434278e-23,-4.8124600726892e-23,-8.043997460423e-24,1.5105173536252e-25,1.2755342363512e-23,1.9247748249961e-23,-1.4880065196814e-23,-3.4492971526073e-23,3.3102123338215e-24,-1.3733470572483e-24,3.376610617615e-23,-5.7973455758257e-23,1.3957318354734e-23,-8.7477498473333e-24,-2.8207460846511e-23,4.8793618361647e-24,-1.5382022165403e-23,1.0168683805232e-23,-2.3731008399718e-23,2.3432800200432e-23,4.7196673153163e-23,-2.8279187494443e-23,15999999.999915,3999999.9999875,-6.4990856949177e-08,1.3601026152999e-07,3.7129860098643e-08,-7.9964890145878e-11,0.030874743498331,0.015437371954444,0.028553694294715
1.4091914656322,8.0923021580472e-13,8.4102003155775e-14,8.5374482801962e-14,8.5374482801962e-14,8.5374482801962e-14,8.4102003155775e-14,8.4102003155775e-14,8.4102003155775e-14,8.4355472246532e-14,8.4355472246532e-14,8.4355472246532e-14,8.6045202675388e-14,8.4102003155775e-14,8.6045202675388e-14,8.6045202675388e-14,8.5374482801962e-14,8.5374482801962e-14,8.5374482801962e-14,8.4102003155775e-14,8.4355472246532e-14,8.4355472246532e-14,8.4355472246532e-14,8.6045202675388e-14,8.6045202675388e-14,8.6045202675388e-14,0.99999999999591,0.99999999263328,4.2702505483896e-07,1.8204685922545e-23,-4.3442430018959e-23,2.2573520769058e-23,-5.8753949393964e-23,-6.469082617232e-24,-6.0142375881053e-25,1.2353289270563e-23,2.3043724496174e-23,-1.7642183121379e-23,-3.769316006417e-23,6.9262042988104e-24,-3.3473219352565e-24,4.0415520682163e-23,-6.96400157167e-23,1.9224677875991e-23,-5.657996042605e-24,-3.8297158518999e-23,7.2451072869358e-24,-1.7447763232005e-23,1.2985916583739e-23,-2.766132484854e-23,2.5737565599467e-23,5.6908391943518e-23,-3.6856682466153e-23,15999999.999313,3999999.9998735,-2.0551896641524e-07,4.3010195277567e-07,1.1741531706778e-07,-8.0100980879429e-10,0.097634509460797,0.048817256779319,0.090294687292432
4.4562546906687,8.1020860117047e-12,2.6597773577925e-13,2.7000173609229e-13,2.7000173609229e-13,2.7000173609229e-13,2.6597773577925e-13,2.6597773577925e-13,2.6597773577925e-13,2.6677914213127e-13,2.6677914213127e-13,2.6677914213127e-13,2.7212389551349e-13,2.6597773577925e-13,2.7212389551349e-13,2.7212389551349e-13,2.7000173609229e-13,2.7000173609229e-13,2.7000173609229e-13,2.6597773577925e-13,2.6677914213127e-13,2.6677914213127e-13,2.6677914213127e-13,2.7212389551349e-13,2.7212389551349e-13,2.7212389551349e-13,0.99999999999864,0.99999999633096,1.3503700517933e-06,1.9544729622667e-23,-4.6991718803919e-23,4.5739297383526e-23,-8.4439591006834e-23,-1.0452761693305e-24,-3.2356733954213e-24,1.0006337542651e-23,3.2810740588956e-23,-2.454163534144e-23,-4.3019763283079e-23,1.7288623954679e-23,-8.8223325971568e-24,5.6753307308113e-23,-9.8675401932143e-23,3.3040685332548e-23,6.032982629031e-24,-6.5305903091885e-23,1.3469613193732e-23,-2.0312906343005e-23,2.2576945868831e-23,-3.4654640228075e-23,2.9247471101914e-23,8.0358504124429e-23,-6.0789051285533e-23,15999999.994531,3999999.9987339,-6.4990637326638e-07,1.3600991742621e-06,3.7130372090455e-07,-8.0089179124906e-09,0.3087474064572,0.15437372371552,0.28553664978586
14.091914656322,8.1047903292122e-11,8.4133604251237e-13,8.5406146624138e-13,8.5406146624138e-13,8.5406146624138e-13,8.4133604251237e-13,8.4133604251237e-13,8.4133604251237e-13,8.4386901761511e-13,8.4386901761511e-13,8.4386901761511e-13,8.607842412203e-13,8.4133604251237e-13,8.607842412203e-13,8.607842412203e-13,8.5406146624138e-13,8.5406146624138e-13,8.5406146624138e-13,8.4133604251237e-13,8.4386901761511e-13,8.4386901761511e-13,8.4386901761511e-13,8.607842412203e-13,8.607842412203e-13,8.607842412203e-13,0.99999999999844,0.9999999972299,4.2702276556699e-06,1.9051772102655e-23,-2.5199753943022e-23,1.455075166001e-22,-1.6617347644924e-22,2.4117313237762e-23,-1.6298691110744e-23,-3.8421857959649e-24,7.0828369792446e-23,-4.8963100396875e-23,-4.658133385029e-23,5.8508123198746e-23,-3.0227034526717e-23,1.119781291232e-22,-1.9930163253378e-22,8.2917540566279e-23,7.0045042780173e-23,-1.6555115995326e-22,3.5826291146401e-23,-1.3778876681599e-23,7.7178828747505e-23,-3.81395214427e-23,2.7666460007215e-23,1.5413719097035e-22,-1.591285511866e-22,15999999.956538,3999999.9873347,-2.0551677997184e-06,4.3009849924825e-06,1.1742043197656e-06,-8.0087531534439e-08,0.97634480936274,0.48817260953647,0.90294394214211
44.562546906687,8.1105331141747e-10,2.6629482565681e-12,2.7031934642255e-12,2.7031934642255e-12,2.7031934642255e-12,2.6629482565681e-12,2.6629482565681e-12,2.6629482565681e-12,2.6709452842317e-12,2.6709452842317e-12,2.6709452842317e-12,2.7245724737263e-12,2.6629482565681e-12,2.7245724737263e-12,2.7245724737263e-12,2.7031934642255e-12,2.7031934642255e-12,2.7031934642255e-12,2.6629482565681e-12,2.6709452842317e-12,2.6709452842317e-12,2.6709452842317e-12,2.7245724737263e-12,2.7245724737263e-12,2.7245724737263e-12,0.99999999999894,0.99999999531268,1.3503472169843e-05,6.3312190362488e-24,4.4670497741703e-22,1.0198219918487e-21,-6.4631079739642e-22,2.1520256049111e-22,-1.2598095039081e-22,-1.1142118958455e-22,4.4059767740707e-22,-2.3249242050081e-22,4.9649085718908e-23,3.4643582556145e-22,-1.951501148397e-22,4.8893722903952e-22,-9.2361034757916e-22,4.2905882010112e-22,7.2680561392082e-22,-8.5514350807337e-22,1.9127917666351e-22,2.396757642185e-22,7.9455116409092e-22,1.8976268388243e-22,-1.1081547555572e-22,5.488935321682e-22,-1.0051697274527e-21,15999999.654588,3999999.8732642,-6.4988451853921e-06,1.360064704418e-05,3.7135488535875e-06,-8.007624103185e-07,3.0874712125635,1.5437376544058,2.8553371848777
140.91914656322,8.1284561456299e-09,8.4451530404026e-12,8.5724567491066e-12,8.5724567491066e-12,8.5724567491066e-12,8.4451530404026e-12,8.4451530404026e-12,8.4451530404026e-12,8.4703112355997e-12,8.4703112355997e-12,8.4703112355997e-12,8.6412673649795e-12,8.4451530404026e-12,8.6412673649795e-12,8.6412673649795e-12,8.5724567491066e-12,8.5724567491066e-12,8.5724567491066e-12,8.4451530404026e-12,8.4703112355997e-12,8.4703112355997e-12,8.4703112355997e-12,8.6412673649795e-12,8.6412673649795e-12,8.6412673649795e-12,0.99999999999136,0.9999999650241,4.270001348651e-05,1.4098894828507e-21,1.6216316193589e-20,3.3044752464857e-20,-1.3740685729071e-20,4.0995571592037e-21,-1.9115346358231e-21,-1.3881356030963e-21,1.8506066398474e-20,-6.2130271765101e-21,4.157640883124e-21,5.8506616812101e-21,-5.5255419272605e-21,1.101738164878e-20,-2.4629799203798e-20,1.227956409138e-20,2.1975092182104e-20,-1.7873416231607e-20,6.1340790786383e-21,1.4987880748708e-20,3.788247357883e-20,1.2801509320749e-20,-5.3281551760334e-21,7.6947813068254e-21,-3.0229032316796e-20,15999997.252115,3999998.7300765,-2.0549492516762e-05,4.3006428729445e-05,1.1747166558622e-05,-8.0040833793533e-06,9.763419587705,4.8817302615291,9.0291460957614
445.62546906687,4.7779579958018e-08,1.0094055707649e-11,1.0246150137261e-11,1.0246150137262e-11,1.0246150137261e-11,1.0094055707649e-11,1.0094055707649e-11,1.0094055707649e-11,1.0124053352964e-11,1.0124053352965e-11,1.0124053352964e-11,1.0328698746374e-11,1.0094055707649e-11,1.0328698746374e-11,1.0328698746374e-11,1.0246150137262e-11,1.0246150137261e-11,1.0246150137262e-11,1.0094055707649e-11,1.0124053352964e-11,1.0124053352964e-11,1.0124053352964e-11,1.0328698746374e-11,1.0328698746374e-11,1.0328698746374e-11,0.99999999975548,0.99999994206002,4.5482952810802e-05,3.6223107681059e-21,3.030447697717e-20,7.0842243655207e-20,-2.8374861294261e-20,7.5924591873394e-21,-2.8654418359148e-21,-2.0177358851344e-21,4.0525592867769e-20,-1.2704885358358e-20,8.3703388011799e-21,1.0401258783582e-20,-1.1440627258462e-20,2.1725242992622e-20,-5.0969168984928e-20,2.7115531187616e-20,4.3562903549062e-20,-3.5172229912946e-20,1.3742620714102e-20,3.2734925599071e-20,8.2691441792726e-20,2.6479031142007e-20,-1.0150516446345e-20,1.4630594995043e-20,-6.2375126621278e-20,15999985.477753,3999992.5364456,-2.1867048042324e-05,4.5818818335466e-05,1.2528070962671e-05,-9.0662559025413e-06,10.39257382453,5.1963100950993,9.6104748057025
1409.1914656322,1.7359185351371e-07,1.0093531996308e-11,1.0245778558622e-11,1.0245778558626e-11,1.0245778558623e-11,1.0093531996309e-11,1.0093531996308e-11,1.0093531996308e-11,1.0123506448335e-11,1.0123506448337e-11,1.0123506448334e-11,1.0328189184459e-11,1.0093531996308e-11,1.0328189184458e-11,1.0328189184458e-11,1.0245778558625e-11,1.0245778558621e-11,1.0245778558625e-11,1.009353199631e-11,1.0123506448337e-11,1.0123506448337e-11,1.0123506448333e-11,1.0328189184459e-11,1.0328189184459e-11,1.0328189184458e-11,0.99999999981772,0.99999994204091,4.5588648232471e-05,3.6147516206637e-21,3.0320623938459e-20,7.0795762413918e-20,-2.8403142614879e-20,7.6225934056974e-21,-2.8338394782338e-21,-1.9166294089758e-21,4.0555769782019e-20,-1.2564273916229e-20,8.4158203949004e-21,1.0490478934339e-20,-1.1464549342739e-20,2.1826395018919e-20,-5.1012644280052e-20,2.7178520656518e-20,4.3672341267064e-20,-3.5079540406153e-20,1.3657911114819e-20,3.2754205480226e-20,8.2587206328946e-20,2.6472872444883e-20,-1.0164512858238e-20,1.4691564068061e-20,-6.2475976119451e-20,15999948.141213,3999972.8837362,-2.1846121473897e-05,4.5956959830297e-05,1.2604826202519e-05,-9.0650334144593e-06,10.392573848759,5.1963101037739,9.6089264403994
