time,Ep_eff,Phi,eeq,gstain_1,gstain_10,gstain_11,gstain_12,gstain_13,gstain_14,gstain_15,gstain_16,gstain_17,gstain_18,gstain_19,gstain_2,gstain_20,gstain_21,gstain_22,gstain_23,gstain_24,gstain_3,gstain_4,gstain_5,gstain_6,gstain_7,gstain_8,gstain_9,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.420109824e-05,0,0.024612390083166,2.2449145817138e-07,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,-9.9616833379651e-17,0,400,400,2.4201095316746e-07,-9.2264011148527e-08,-9.2264011148527e-08,0.027653398257162,1.3104778540061e-12,1.3104772407544e-12,0.027653398255852
0.00015506706672013,0,0.062301270989417,1.4384172971571e-06,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,-4.1681551291954e-16,0,400,400,1.5506694648761e-06,-5.911785102084e-07,-5.911785102084e-07,0.17718876688261,-2.023032031149e-12,-2.0230327900894e-12,0.17718876688464
0.00096535465021121,0,0.15544828849381,8.9547981761377e-06,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,-1.8212203747458e-16,0,400,400,9.6534999067041e-06,-3.6804181343843e-06,-3.6804181343843e-06,1.1031211182461,3.3895596181764e-11,3.389556669175e-11,1.1031211182122
0.0037688648331586,0,0.30716261402906,3.496171751954e-05,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,50.135662058193,-36.641227236171,400,400,3.7687938131909e-05,-1.4370223726184e-05,-1.4370223726183e-05,4.3074545462818,5.513325841589e-10,5.513325841589e-10,4.3074545457305
0.0067688648331586,0,0.41166496262864,6.2793206646332e-05,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,43.232834135053,-39.415340500485,400,400,6.7686357557663e-05,-2.5811680842849e-05,-2.5811680842853e-05,7.7376231824771,9.7892084136098e-10,9.7902826204524e-10,7.7376231814982
0.0097688648331586,0,0.49457361787847,9.0626570173338e-05,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,34.908273403963,-24.963677639221,400,400,9.7683877105448e-05,-3.7255639696871e-05,-3.7255639696855e-05,11.169080676519,1.4263614080688e-09,1.4267198987575e-09,11.169080675093
0.012768864833159,0,0.56546789576361,0.00011846180843704,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,20.871166852668,-16.136547112161,400,400,0.0001276804968287,-4.8702100884905e-05,-4.8702100884836e-05,14.60182739452,1.8714532337302e-09,1.8712740666117e-09,14.601827392649
0.015768864833159,0,0.62842714607009,0.000146298921774,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,39.655423965102,-27.974443336972,400,400,0.00015767621678201,-6.0151065004296e-05,-6.0151065004291e-05,18.035863702698,2.2883295117023e-09,2.2882936640902e-09,18.035863700409
0.018768864833159,0,0.68564077867735,0.00017413791052096,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,61.631311802633,-58.301949533279,400,400,0.00018767103701898,-7.1602532653208e-05,-7.1602532653219e-05,21.471189967476,2.7423553852712e-09,2.7407777179271e-09,21.471189964734
0.021768864833159,0,0.73844549094178,0.00020197877501484,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1.3749574083558,-1.7221554251344,400,400,0.0002176649575936,-8.3056504428661e-05,-8.305650442866e-05,24.907806555269,3.1614842352107e-09,3.1614857614351e-09,24.907806552107
0.023890944833159,1.6131185459171e-05,0.74703353977951,0.00022272614035913,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,-35.898725854113,39.223330960869,399.91450010675,401.62450918174,0.00023888091401161,-9.3065198985227e-05,-9.3065198985315e-05,25.490755120315,-0.00013519520853595,-0.00013519520900211,25.490890315524
0.023904545882708,1.6253159676544e-05,0.74705539418486,0.00022286017512131,9.9999999999999e-19,1e-18,9.9999999999877e-19,9.9999999999895e-19,0.0045857098113855,9.9999999999973e-19,9.9999999999968e-19,0.0018132723120766,9.9999999999974e-19,9.9999999999978e-19,9.9999999999972e-19,9.9999999999906e-19,9.9999999999955e-19,0.0028878644259997,9.9999999999956e-19,9.9999999999973e-19,0.0027221266119547,9.9999999999901e-19,9.9999999999994e-19,9.999999999992e-19,9.9999999999925e-19,9.9999999999998e-19,9.999999999989e-19,9.9999999999872e-19,-70.363200782491,71.751180536654,399.91385408556,401.63683151711,0.00023901689201126,-9.3131158138501e-05,-9.3131158138587e-05,25.492469260059,1.7099538076442e-07,1.7099591772601e-07,25.492469089581
0.023910945018314,1.6317055616817e-05,0.74705553943998,0.00022292376512751,9.9999999999956e-19,9.9999999999879e-19,9.9999999999418e-19,9.9999999999713e-19,0.0033845474745495,9.9999999999747e-19,9.9999999999719e-19,0.0024762045262426,9.9999999999811e-19,9.9999999999838e-19,9.9999999999993e-19,9.9999999999151e-19,9.999999999972e-19,0.0028965398933671,9.9999999999729e-19,1e-18,0.0028298953054291,9.9999999999121e-19,9.9999999999935e-19,9.9999999999416e-19,9.9999999999446e-19,9.999999999988e-19,9.9999999999683e-19,9.9999999999388e-19,-61.956528562314,64.639234286911,399.91351566492,401.64328689738,0.00023908086807208,-9.3163139033953e-05,-9.3163139034031e-05,25.492477837937,-6.5296580529495e-07,-6.5296620708413e-07,25.492478491547
0.023914347233997,1.6351085500187e-05,0.74705550331297,0.00022295757585069,9.9999999999987e-19,9.999999999996e-19,9.9999999999784e-19,9.9999999999872e-19,0.0035538927599455,9.9999999999907e-19,9.9999999999894e-19,0.0026027237673394,9.9999999999921e-19,9.9999999999935e-19,9.9999999999983e-19,9.9999999999686e-19,9.9999999999902e-19,0.0031886595962588,9.9999999999906e-19,9.9999999999988e-19,0.0031780725489505,9.9999999999672e-19,9.9999999999979e-19,9.999999999976e-19,9.9999999999774e-19,9.9999999999965e-19,9.9999999999858e-19,9.999999999977e-19,-52.608723042725,51.453541502809,399.91333542785,401.64672500059,0.00023911488209513,-9.3180145553087e-05,-9.3180145553187e-05,25.492476681914,1.5335606295543e-07,1.5335624309635e-07,25.492476528616
0.02391798820023,1.6387496047051e-05,0.74705548932045,0.00022299376035545,9.9999999999999e-19,9.9999999999992e-19,9.9999999999917e-19,9.9999999999928e-19,0.0034283961329396,9.9999999999964e-19,9.9999999999961e-19,0.0031518683576062,9.9999999999964e-19,9.9999999999967e-19,9.999999999998e-19,9.999999999988e-19,9.999999999997e-19,0.0035615595379385,9.9999999999971e-19,9.9999999999981e-19,0.0034177294928765,9.9999999999876e-19,9.9999999999997e-19,9.9999999999887e-19,9.9999999999891e-19,9.9999999999992e-19,9.9999999999924e-19,9.9999999999914e-19,-33.570607192796,32.429060655731,399.91314258541,401.65040361292,0.00023915128305161,-9.3198347359322e-05,-9.3198347359419e-05,25.492475584769,6.5278631254585e-08,6.5278219062389e-08,25.492475519505
0.023919218039474,1.6399768824268e-05,0.74705552830941,0.00022300598103424,9.9999999999996e-19,9.9999999999994e-19,9.9999999999847e-19,9.999999999984e-19,0.0033656296952285,9.9999999999967e-19,9.9999999999966e-19,0.0034096448314857,9.9999999999964e-19,9.9999999999965e-19,9.9999999999948e-19,9.9999999999893e-19,9.9999999999954e-19,0.003342935499455,9.9999999999955e-19,9.9999999999949e-19,0.0034197456438443,9.9999999999891e-19,9.9999999999992e-19,9.9999999999884e-19,9.9999999999886e-19,9.9999999999992e-19,9.9999999999838e-19,9.9999999999845e-19,-39.343265986778,37.875225596292,399.91307758485,401.65164356066,0.00023916357850289,-9.3204492522948e-05,-9.3204492523001e-05,25.492478164166,1.4699582308385e-08,1.4699527473371e-08,25.492478149474
0.023920317875293,1.6410768767242e-05,0.74705552670461,0.00022301691209852,9.9999999999991e-19,9.9999999999988e-19,9.999999999985e-19,9.9999999999856e-19,0.0034661219235141,9.9999999999961e-19,9.9999999999945e-19,0.0034545320100025,9.9999999999947e-19,9.9999999999963e-19,9.9999999999952e-19,9.9999999999857e-19,9.9999999999947e-19,0.0035652347183709,9.9999999999952e-19,9.9999999999957e-19,0.003576243506561,9.999999999984e-19,9.9999999999988e-19,9.9999999999846e-19,9.9999999999863e-19,9.9999999999995e-19,9.9999999999839e-19,9.9999999999833e-19,-43.137977680593,41.071152766923,399.91301932555,401.6527549179,0.00023917457423069,-9.3209992040217e-05,-9.3209992040255e-05,25.492477387204,-3.9575626198027e-07,-3.9575530487576e-07,25.49247778297
0.023920878522894,1.6416431926999e-05,0.74705542433148,0.00022302248696175,9.9999999999999e-19,9.9999999999998e-19,9.9999999999964e-19,9.9999999999964e-19,0.0039799481935771,9.9999999999992e-19,9.9999999999993e-19,0.0037698456772466,9.9999999999993e-19,9.9999999999992e-19,9.9999999999989e-19,9.9999999999974e-19,9.9999999999989e-19,0.0037697548766638,9.9999999999989e-19,9.9999999999989e-19,0.0037148889598412,9.9999999999975e-19,9.9999999999999e-19,9.9999999999975e-19,9.9999999999974e-19,9.9999999999999e-19,9.9999999999965e-19,9.9999999999965e-19,-42.281668594497,42.496565497674,399.91298933171,401.65332708394,0.00023918017936569,-9.3212800275417e-05,-9.3212800275479e-05,25.492471059926,1.2417529043629e-08,1.24178318365e-08,25.492471047512
0.02392098623218,1.6417529223666e-05,0.74705539017643,0.00022302355873871,1e-18,1e-18,9.9999999999983e-19,9.9999999999981e-19,0.0040546702459685,9.9999999999993e-19,9.9999999999994e-19,0.0038111862993509,9.9999999999993e-19,9.9999999999993e-19,9.9999999999994e-19,9.999999999998e-19,9.9999999999996e-19,0.0039550285507164,9.9999999999995e-19,9.9999999999993e-19,0.0039992994846718,9.999999999998e-19,1e-18,9.9999999999978e-19,9.9999999999977e-19,1e-18,9.9999999999981e-19,9.9999999999983e-19,-41.543918443289,42.63775844459,399.91298352009,401.65343794729,0.00023918125620074,-9.3213341141052e-05,-9.3213341141135e-05,25.492468706319,-4.9391857310845e-10,-4.9367807853094e-10,25.492468706815
0.023921084385855,1.6418526229379e-05,0.74705536409409,0.00022302453525091,1e-18,1e-18,9.9999999999979e-19,9.999999999998e-19,0.0039428524687853,9.999999999999e-19,9.9999999999992e-19,0.0035450513050488,9.9999999999992e-19,9.999999999999e-19,9.9999999999995e-19,9.9999999999969e-19,9.9999999999994e-19,0.0040197604009678,9.9999999999993e-19,9.9999999999994e-19,0.0039095777352374,9.9999999999972e-19,9.9999999999999e-19,9.9999999999973e-19,9.999999999997e-19,1e-18,9.9999999999983e-19,9.9999999999982e-19,-43.653449261946,43.422484132459,399.91297823964,401.65353867802,0.00023918223750253,-9.3213833699269e-05,-9.3213833699367e-05,25.492466893086,-2.0219512104486e-08,-2.0219907635119e-08,25.492466913308
0.023921205934192,1.6419750259321e-05,0.74705534900186,0.00022302574373875,1e-18,9.9999999999999e-19,9.9999999999978e-19,9.9999999999978e-19,0.0040745262602688,9.9999999999991e-19,9.9999999999989e-19,0.0033346224692885,9.9999999999989e-19,9.9999999999991e-19,9.9999999999992e-19,9.9999999999969e-19,9.9999999999993e-19,0.0035333007766214,9.9999999999993e-19,9.9999999999993e-19,0.0036439334165235,9.9999999999967e-19,1e-18,9.9999999999967e-19,9.9999999999969e-19,1e-18,9.9999999999976e-19,9.9999999999976e-19,-42.990532173624,41.638168707203,399.9129717568,401.65366234586,0.00023918345269497,-9.321444226913e-05,-9.321444226923e-05,25.492465899809,2.7781876093639e-09,2.7778725690436e-09,25.492465897033
