time,Ep_eff,Phi,eeq,gstain_1,gstain_10,gstain_11,gstain_12,gstain_13,gstain_14,gstain_15,gstain_16,gstain_17,gstain_18,gstain_19,gstain_2,gstain_20,gstain_21,gstain_22,gstain_23,gstain_24,gstain_3,gstain_4,gstain_5,gstain_6,gstain_7,gstain_8,gstain_9,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1516703177404e-06,2.65020659703e-07,0.8462191731093,0.00026545922986756,1e-18,1e-18,-0.02796900123466,0.027969001570803,0.070494562658734,1e-18,1e-18,0.070494563257737,1e-18,1e-18,1e-18,-0.027969001234993,1e-18,0.070494562957958,1e-18,1e-18,0.070494562957957,0.027969001234995,1e-18,0.027969001570781,-0.027969001570782,1e-18,-0.027969001570802,0.027969001234662,91.232929885195,-67.222114092998,399.99853350546,400.02777851467,0.00028602590295772,-0.00010920274589334,-0.00010920274589333,32.714747000805,-1.2207314891339e-06,-1.22073123782e-06,32.714748221536
9.3724228867797e-06,2.5487263061206e-06,0.96602829140127,0.00034806664743665,1e-18,1e-18,-0.13213185587229,0.13213185737032,0.25953314190976,1e-18,1e-18,0.25953314463067,1e-18,1e-18,1e-18,-0.13213185587347,1e-18,0.25953314326986,1e-18,1e-18,0.25953314326986,0.13213185587348,1e-18,0.13213185736952,-0.13213185736953,1e-18,-0.13213185737031,0.13213185587229,88.087753479977,10.576442351917,399.98557371866,400.27331741314,0.00037482665872347,-0.00014341720788745,-0.00014341720788743,42.644205508016,7.7640513134411e-07,7.7640545397969e-07,42.64420473161
1.0647189678459e-05,5.6815658022218e-06,1.0263269016281,0.0003956117045568,1e-18,1e-18,-0.23413733156539,0.23413827654761,0.44529742575281,1e-18,1e-18,0.44529914682328,1e-18,1e-18,1e-18,-0.2341373322628,1e-18,0.44529828628729,1e-18,1e-18,0.44529828628729,0.2341373322628,1e-18,0.23413827585029,-0.23413827585029,1e-18,-0.23413827654762,0.23413733156538,91.394856319847,-3.0619607429459,399.96774505911,400.61125834891,0.0004257969222998,-0.00016328326399639,-0.00016328326399637,48.140710160891,3.388086122838e-05,3.3880861049564e-05,48.140676280086
1.1595937650294e-05,9.3212353598982e-06,1.0674674346515,0.00043108410833456,1e-18,1e-18,-0.33391160156169,0.33391161383041,0.62759358510347,-0.011489278049265,-0.011489278049264,0.62759360752209,-0.011489279632604,-0.011489279632605,-0.011489281219471,-0.33391160157392,-0.01148927646178,0.6275935963084,-0.011489276461781,-0.011489281219471,0.62759359630841,0.33391160157392,1e-18,0.33391161382297,-0.33391161382297,1e-18,-0.33391161383041,0.33391160156169,87.670193216667,-2.0477949561224,399.9469771468,401.00513655016,0.00046372996618611,-0.00017822439003894,-0.00017822439003891,52.082344710222,1.4801951499915e-07,1.4801951501302e-07,52.082344562203
1.2439384144214e-05,1.3775813922295e-05,1.1013714212476,0.00046270057674561,1e-18,1e-18,-0.44037892892225,0.4403789414508,0.82280184910052,-0.023393816651627,-0.023393816651622,0.82280187207262,-0.023393817966928,-0.023393817966924,-0.023393819285327,-0.44037892893586,-0.023393815332612,0.82280186058123,-0.023393815332616,-0.023393819285323,0.82280186058123,0.44037892893585,1e-18,0.44037894144301,-0.440378941443,1e-18,-0.44037894145081,0.44037892892223,85.949424596055,9.1529432858169,399.92133781425,401.49171712848,0.00049745161573144,-0.00019165259865809,-0.00019165259865807,55.447699256052,3.2889792083309e-07,3.2889752633273e-07,55.447698927154
1.3198843589296e-05,1.8928392255592e-05,1.1297663610839,0.00049124465559768,1e-18,1e-18,-0.55028935389681,0.5502893706161,1.0250194921452,-0.034762420590343,-0.034762420590333,1.0250195229017,-0.034762422298386,-0.034762422298383,-0.034762424010766,-0.55028935391493,-0.03476241887732,1.0250195075177,-0.034762418877328,-0.034762424010761,1.0250195075177,0.5502893539149,1e-18,0.55028937060418,-0.55028937060417,1e-18,-0.55028937061611,0.55028935389677,84.932007782864,9.1293597693293,399.89158751807,402.05674802415,0.00052781442456445,-0.00020387928261574,-0.00020387928261572,58.347599852385,5.7745192289095e-07,5.774514212561e-07,58.347599274933
1.3894211166777e-05,2.4715080658602e-05,1.1539931932791,0.00051745083148446,1e-18,1e-18,-0.66179738880664,0.66179740973886,1.2308389511502,-0.046115727380294,-0.046115727380301,1.230838989773,-0.04611572949905,-0.046115729499057,-0.046115731623318,-0.66179738883126,-0.04611572525502,1.2308389704524,-0.046115725255014,-0.046115731623325,1.2308389704524,0.66179738883128,1e-18,0.66179740972421,-0.66179740972423,1e-18,-0.66179740973884,0.66179738880666,84.659482309495,9.1283182915852,399.85811657194,402.69299623015,0.00055561406412176,-0.00021520065550115,-0.00021520065550113,60.880491621329,9.6698832777647e-07,9.6698879314993e-07,60.88049065434
1.4422826350713e-05,2.9862996639519e-05,1.1712794180127,0.00053742346691005,1e-18,1e-18,-0.75281305987057,0.75281307830397,1.3992877060091,-0.055324869724019,-0.055324869724021,1.3992877400993,-0.055324871581799,-0.055324871581796,-0.055324873444252,-0.75281305989512,-0.055324867860154,1.3992877230413,-0.055324867860154,-0.055324873444251,1.3992877230413,0.75281305989513,1e-18,0.75281307829342,-0.7528130782934,1e-18,-0.75281307830399,0.75281305987058,52.028365566772,20.32367881553,399.82830982342,403.26008625951,0.00057674670320521,-0.00022389746046558,-0.00022389746046555,62.721038233195,-4.3121951543818e-07,-4.3121956903957e-07,62.721038664414
1.4890377311959e-05,3.4988017966125e-05,1.1857501014959,0.00055512613230337,1e-18,1e-18,-0.83715457755087,0.83715460971191,1.5557213480697,-0.063827777937623,-0.06382777793763,1.555721407662,-0.063827781168573,-0.063827781168573,-0.063827784408525,-0.83715457758947,-0.063827774696315,1.5557213778533,-0.06382777469631,-0.063827784408527,1.5557213778533,0.83715457758949,1e-18,0.83715460968684,-0.83715460968684,1e-18,-0.83715460971191,0.8371545775509,82.060678349969,9.1144668386814,399.79861785255,403.82545444514,0.0005954377837465,-0.00023165554011446,-0.00023165554011443,64.282779058957,1.1828898729019e-07,1.1828919358581e-07,64.282778940668
1.5381624201608e-05,4.097450355508e-05,1.2001373821812,0.00057376609278974,1e-18,1e-18,-0.92906588032281,0.92906591723108,1.7265402836314,-0.0730654553237,-0.073065455323701,1.7265403521563,-0.073065459020116,-0.073065459020121,-0.073065462727172,-0.92906588036741,-0.073065451615207,1.7265403178805,-0.073065451615206,-0.073065462727176,1.7265403178805,0.92906588036741,1e-18,0.9290659172008,-0.92906591720082,1e-18,-0.92906591723106,0.92906588032281,79.961029739514,9.070468880488,399.76392044529,404.4867131964,0.00061507576971033,-0.00023987763957567,-0.00023987763957565,65.854643123669,1.8844965025814e-07,1.8844979338084e-07,65.85464293522
1.5823954678882e-05,4.6911460701699e-05,1.2123802074388,0.00059058644464919,1e-18,1e-18,-1.0141208705529,1.0141209114171,1.8849177674194,-0.081589767605392,-0.081589767605396,1.8849178434205,-0.081589771686957,-0.081589771686948,-0.081589775780519,-1.0141208706031,-0.081589763510243,1.8849178054052,-0.081589763510244,-0.081589775780515,1.8849178054051,1.0141208706031,1e-18,1.0141209113828,-1.0141209113828,1e-18,-1.0141209114172,1.0141208705529,79.203906543503,9.1357842270611,399.72950018927,405.14331085718,0.0006327579531464,-0.00024734524730206,-0.00024734524730202,67.207234931354,2.9539020066883e-07,2.9539005704851e-07,67.207234635964
1.6293845877513e-05,5.3797757376597e-05,1.2246579421283,0.00060849362264095,1e-18,1e-18,-1.106218618572,1.1062186639692,2.0567162940404,-0.090794710144439,-0.090794710144445,2.0567163786209,-0.090794714665841,-0.090794714665843,-0.090794719200928,-1.1062186186278,-0.090794705607788,2.056716336316,-0.090794705607783,-0.090794719200931,2.0567163363159,1.1062186186279,1e-18,1.1062186639291,-1.1062186639291,1e-18,-1.1062186639692,1.1062186185721,79.124551958645,9.1672438222856,399.68956872656,405.90581176344,0.00065154153534499,-0.00025534618526279,-0.00025534618526277,68.577555787292,4.5757567763725e-07,4.5757585677564e-07,68.577555329716
1.6726275358164e-05,6.0672045197525e-05,1.2353057830717,0.00062500974110531,1e-18,1e-18,-1.191993881218,1.1919954034408,2.2169921565158,-0.099344705628054,-0.099344705628045,2.2169949970165,-0.099344856845835,-0.099344856845812,-0.099345008548734,-1.1919938828522,-0.099344553923889,2.216993576751,-0.099344553923902,-0.099345008548716,2.216993576751,1.1919938828521,1e-18,1.1919954018225,-1.1919954018225,1e-18,-1.1919954034409,1.191993881218,91.394545753699,-0.99771276967003,399.64970287831,406.66788873469,0.00066882729901103,-0.00026277321351026,-0.00026277321351026,69.777377463019,1.8055930829634e-05,1.8055930113247e-05,69.777359407098
1.7107538099466e-05,6.7164631258736e-05,1.2441805809777,0.00063960027861782,1e-18,1e-18,-1.2679201241127,1.2679201685564,2.3590717656644,-0.10689471323965,-0.10689471323965,2.3590718487069,-0.10689471764454,-0.10689471764452,-0.10689472206279,-1.2679201241719,-0.10689470881918,2.3590718071648,-0.10689470881919,-0.10689472206278,2.3590718071648,1.2679201241719,1e-18,1.2679201685195,-1.2679201685194,1e-18,-1.2679201685564,1.2679201241127,64.222628079697,16.65800435724,399.61204944618,407.3884356527,0.00068406749598379,-0.00026937136626766,-0.00026937136626767,70.785243741005,-2.9075607542637e-07,-2.9075639806624e-07,70.785244031762
1.750608356232e-05,7.4383536017395e-05,1.2529572062372,0.00065488133596244,1e-18,1e-18,-1.3471910456161,1.3471911164689,2.5076082875155,-0.1147592579266,-0.11475925792661,2.5076084200727,-0.11475926493232,-0.11475926493231,-0.11475927196039,-1.3471910457053,-0.11475925089637,2.5076083537736,-0.11475925089636,-0.11475927196039,2.5076083537736,1.3471910457053,1e-18,1.3471911164015,-1.3471911164015,1e-18,-1.3471911164689,1.3471910456161,82.629345640532,5.809724262379,399.57018451284,408.19044237126,0.00069999828605133,-0.00027631915676764,-0.00027631915676764,71.789133842588,4.8151266545513e-08,4.8151320926287e-08,71.789133794436
1.7860394489237e-05,8.1172082187243e-05,1.2603386349326,0.00066849144574175,1e-18,1e-18,-1.4172363429047,1.4172364097434,2.6390194200049,-0.12169334952342,-0.12169334952345,2.63901954519,-0.12169335611858,-0.12169335611858,-0.12169336273507,-1.4172363429899,-0.12169334290489,2.639019482578,-0.12169334290488,-0.12169336273508,2.6390194825779,1.41723634299,1e-18,1.417236409679,-1.417236409679,1e-18,-1.4172364097434,1.4172363429048,75.030233062686,9.210395851329,399.53081757192,408.94543152082,0.00071416070563021,-0.00028253920663547,-0.00028253920663546,72.638935530787,1.1290039017077e-07,1.1290076622887e-07,72.638935417887
1.823384723388e-05,8.8701223129817e-05,1.2677017308683,0.00068286223283055,1e-18,1e-18,-1.4903192239407,1.4903192950607,2.7762844514331,-0.1289131534243,-0.12891315342431,2.7762845847841,-0.12891316042694,-0.12891316042695,-0.12891316745239,-1.4903192240338,-0.12891314639639,2.776284518085,-0.12891314639638,-0.1289131674524,2.776284518085,1.4903192240338,1e-18,1.4903192949927,-1.4903192949927,1e-18,-1.4903192950606,1.4903192239408,73.288686924305,9.2234704178146,399.48715969862,409.78365841204,0.00072908803960021,-0.00028913902273688,-0.00028913902273686,73.491632573387,1.7259501089366e-07,1.7259547627859e-07,73.491632400791
1.8628917234099e-05,9.7078576387488e-05,1.2750382475869,0.00069809296623332,1e-18,1e-18,-1.5664587994634,1.5664588752779,2.9194528324261,-0.13641884381941,-0.13641884381942,2.9194529747372,-0.13641885126793,-0.13641885126792,-0.13641885874116,-1.5664587995619,-0.13641883634387,2.9194529035596,-0.13641883634387,-0.13641885874115,2.9194529035595,1.5664587995619,1e-18,1.5664588752028,-1.5664588752028,1e-18,-1.5664588752779,1.5664587994634,70.867797021012,9.9317849059146,399.43858943111,410.71737128386,0.00074487919749455,-0.0002961690734808,-0.00029616907348081,74.346224709034,2.5439040665333e-07,2.5439033586697e-07,74.346224454643
1.9048603250514e-05,0.00010643419401222,1.2823386357361,0.00071430389828315,1e-18,1e-18,-1.6456509121519,1.6456509930434,3.0685301280018,-0.14420827232011,-0.14420827232011,3.0685302800112,-0.1442082802495,-0.14420828024951,-0.14420828820576,-1.645650912256,-0.14420826436182,3.0685302039869,-0.14420826436182,-0.14420828820576,3.0685302039869,1.645650912256,1e-18,1.6456509929601,-1.6456509929601,1e-18,-1.6456509930434,1.6456509121519,69.793414786679,10.637864713892,399.38435618171,411.76140397173,0.00076165399749412,-0.00030369045828964,-0.00030369045828967,75.201536444107,3.7513450717984e-07,3.7513468630794e-07,75.201536068972
