time,Ep_eff,eeq,gstrain_1,gstrain_10,gstrain_11,gstrain_12,gstrain_13,gstrain_14,gstrain_15,gstrain_16,gstrain_17,gstrain_18,gstrain_19,gstrain_2,gstrain_20,gstrain_21,gstrain_22,gstrain_23,gstrain_24,gstrain_3,gstrain_4,gstrain_5,gstrain_6,gstrain_7,gstrain_8,gstrain_9,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025958682112,1.1276606457302e-61,2.3284228824864e-07,-1.9644906467375e-60,-5.076136411557e-60,4.8499384416359e-60,1.6559451089115e-60,9.4578608222889e-61,7.4127274342362e-60,2.9195380645393e-60,8.0695144904122e-60,-1.7908421026151e-60,3.6072990252329e-60,3.8146399809321e-60,-3.3258586700847e-60,2.4813254371454e-60,2.1957963109746e-60,-8.6184740683338e-61,8.2098727025582e-60,6.9482308964453e-313,5.020359739353e-60,-1.0894903211024e-60,-3.3956458903908e-60,4.3379672402647e-61,-2.6985816536601e-61,-5.0883568997365e-62,-1.5637540081997e-60,16000000,4000000,-6.8448493853681e-08,-6.5859169738268e-08,2.595867870778e-07,-1.247012558637e-10,-1.2894661495086e-10,0.059891614573592,0.061842360306458
0.015485277857324,5.1479391875879e-60,1.388988517105e-06,-1.2540938543988e-60,-1.5552859477426e-59,4.1700650938408e-59,-9.9824677748476e-59,-1.1294876329964e-58,-1.0875556478369e-59,-1.04158533359e-58,-2.5148160371684e-59,-9.8530063106971e-59,-8.6971382421554e-59,-4.7689308171522e-59,-4.436602833313e-59,-1.0339147392706e-58,-8.1690105462006e-59,-9.6837836552095e-59,-3.9845846470355e-59,6.9482308964453e-313,3.7782293849765e-59,-4.9341882180805e-59,-1.3564016952962e-60,2.4165360827258e-59,1.0501458632079e-59,-3.0720952853246e-59,3.8714789214346e-61,16000000,4000000,-4.0832133794139e-07,-3.9287501561979e-07,1.5485265764179e-06,-4.4405920601078e-09,-4.594139026385e-09,0.35727740326397,0.36891426901771
0.08308168705724,3.4713786489668e-57,7.4522462585703e-06,-1.4976925653452e-58,-1.99785467528e-58,2.1717407310858e-57,-9.9390860339976e-57,-1.1295658109874e-56,-4.1172018538772e-57,-1.0689403141326e-56,-5.8825684496545e-57,-8.762832448147e-57,-1.0142917513857e-56,-6.1020048593111e-57,-2.7603133157967e-57,-1.0777234419181e-56,-8.9923375543594e-57,-8.8750978643885e-57,-7.0602811840913e-57,6.9482308964453e-313,1.0798777638505e-57,-3.5162193317853e-57,9.2236651411842e-58,2.5916913152698e-57,5.5056596922009e-58,-2.6280511549422e-57,1.0938498210823e-57,16000000,4000000,-2.1907741462441e-06,-2.1078992223232e-06,8.3081338969399e-06,-1.278141568363e-07,-1.3223107591309e-07,1.9169376862213,1.9793710970199
0.50162083592381,3.023365867726e-50,4.4995731423315e-05,-6.058171161801e-52,-6.1687812778876e-52,-2.331523849193e-51,8.70325012385e-51,6.9108496864927e-51,5.8163941860494e-51,4.8505897885118e-51,2.1742175912469e-51,1.0207240759861e-50,5.0233667492001e-51,2.7054117936272e-51,-1.770258634991e-51,1.5437597332961e-50,6.9319769983968e-51,1.3510405886169e-50,4.5402359028222e-51,6.9482308964453e-313,-1.8492707972332e-51,-2.805604377201e-51,3.371958338802e-51,1.8254450310514e-51,-2.8160439165823e-51,3.0411164292805e-51,7.0643055516759e-52,16000000,4000000,-1.3228938602978e-05,-1.2728482342134e-05,5.0160814723662e-05,-4.6566289009211e-06,-4.8176904290535e-06,11.576524699727,11.953449497446
2.2375142432667,1.8540409891195e-37,0.00020073433532777,-6.4961862662589e-39,-3.1028067632291e-39,-6.5661664083938e-39,7.6348293473821e-38,5.171463490082e-38,2.9112342464125e-38,5.9585655225282e-38,2.5758949225885e-38,2.996137139083e-38,6.3284380252236e-38,5.7870091963366e-39,1.0221670627711e-38,5.9267003820562e-38,3.9547410889238e-38,6.4556304744415e-38,2.8109148770087e-38,6.9482308964453e-313,4.5857094641042e-39,-5.6920180617165e-39,-1.9846889315243e-39,-3.2147363476347e-39,-5.5214914637358e-39,1.6377818063088e-38,-1.5450458719212e-39,16000000,4000000,-5.9043453714817e-05,-5.6809532903478e-05,0.00022372618102233,-9.2602626885715e-05,-9.5805827827007e-05,51.69072893862,53.37150953526
4.2375142432667,6.1830560357867e-29,0.00038022294654715,7.9365364201388e-31,-7.1198904318901e-31,6.4480766851414e-31,-1.0484378638783e-29,-1.4589686279338e-29,-4.3898410010757e-30,-2.6762933997399e-29,-1.4784375162526e-29,-3.9740830153807e-30,-1.1977298798266e-29,-8.916934785965e-30,2.1412326625359e-31,-7.9932296634896e-30,-1.1172068552806e-29,-7.5664126477248e-30,-5.606951748967e-30,6.9482308964453e-313,-1.3693454720261e-30,-1.4037394481599e-30,1.0181713789655e-30,1.1697755866299e-30,-1.6455932686875e-30,1.9021071641273e-30,3.562779547101e-31,16000000,4000000,-0.00011189934596253,-0.00010766507598623,0.00042366089757007,-0.00033226129527976,-0.00034373637210018,98.014989100748,101.19701534131
6.2375142432667,4.1689980020706e-23,0.0005597704733646,-2.7882830968934e-25,2.8465628952042e-25,-5.9664051752453e-26,3.9795526388329e-24,8.4945067482536e-24,1.5722690277938e-24,1.9684956578136e-23,1.5358362415163e-23,7.5201376478945e-25,5.7513711950034e-24,6.911832150958e-24,-6.0745531033576e-25,2.3316480519006e-24,6.3786999824513e-24,2.1851191245313e-24,2.53504909253e-24,6.9482308964453e-313,7.7195520980126e-25,6.6687953915615e-25,-8.1252471235493e-26,-7.2062146834315e-25,1.4246288685727e-24,-2.028827295089e-24,-2.6224008363058e-26,16000000,4000000,-0.00016483065564533,-0.00015859258378511,0.00062355530604089,-0.00071997893704318,-0.00074481790642813,144.45303271247,149.13525819813
8.2375142432667,5.7806462473513e-18,0.00073937685430842,1.3714896760329e-19,-1.3473949581322e-19,5.1130219864209e-20,-1.8865701094305e-18,-3.5928696184381e-18,-7.5126432334161e-19,-7.9412723479786e-18,-5.783962556816e-18,-4.4770585362313e-19,-2.5624334414677e-18,-2.7390400400345e-18,2.0812845539055e-19,-1.188703417473e-18,-2.7132906776092e-18,-1.1273044824385e-18,-1.1396943415432e-18,6.9482308964453e-313,-3.3357900018918e-19,-2.9693978936755e-19,8.0908663894295e-20,3.0256903917888e-19,-5.6285539731895e-19,7.7629649757534e-19,2.5946096281891e-20,16000000,4000000,-0.00021783703172914,-0.00020959172176241,0.00082340942293665,-0.0012557528817434,-0.0012990429816831,191.00454089524,197.18594784037
10.237514243267,2.9871971050684e-14,0.00091904213210333,5.1396482315176e-16,-5.0481810648049e-16,1.8510183100175e-16,-7.1273538956244e-15,-1.3781214015215e-14,-2.851612662732e-15,-3.0664571470686e-14,-2.2536063792515e-14,-1.6848818929959e-15,-9.792723903279e-15,-1.0619987304977e-14,8.097086685936e-16,-4.4901396527819e-15,-1.040705486946e-14,-4.2371290297806e-15,-4.3866782742783e-15,6.9482308964453e-313,-1.2690598163077e-15,-1.1292906852449e-15,2.8123540579443e-16,1.1529215572746e-15,-2.1625864893514e-15,2.9943243163167e-15,9.2780163672452e-17,16000000.000016,4000000.0000028,-0.00027091849513788,-0.00026066254145855,0.0010232232647596,-0.0019395793873189,-0.0020063987320748,237.66964634683,245.34921488575
