time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
0.00038735297612382,9.1296400239953e-38,3.4518780516182e-06,0,8000000,2000000,3.8735222102311e-06,0.88157913415748,1,0,1
0.035726722622954,8.4205398406551e-36,0.00031846509050594,0,8000000,2000000,0.00035720300527527,81.471572221895,1,0,1
0.16072672262295,0.00012709450471778,0.001447845713783,0,8010704.8145366,1979904.0158885,0.001605969211578,344.96995708881,1.0027708825364,0,0.99659875885787
0.28572672262295,0.0013626774318682,0.0027117708227702,0.2178722414397,8122864.3395451,1855928.0364362,0.002853163008634,388.28115673765,1.0118196823764,0.043077338291357,0.98547909832064
0.41072672262295,0.0026469810929197,0.0040058427485131,0.070838901541201,8241238.3048356,1789846.2545336,0.0040987861509193,401.09152295044,1.0116380367621,0.014169102896812,0.98568142786738
0.53572672262295,0.0039258719224138,0.0053003338077583,0,8351832.3623984,1745784.6512745,0.005342847913444,407.98692006853,1.0113499179286,0,0.98602221451024
0.66072672262295,0.0052042236552744,0.0065931802223978,0,8452822.7422447,1714854.7117847,0.0065853597884265,412.87804424351,1.011446051974,0,0.98589166244845
0.78572672262295,0.0064817530141532,0.0078843071141758,0,8545034.2034915,1691384.708975,0.0078263278581473,416.70504507861,1.0110034481607,0,0.98642635904963
0.91072672262295,0.0077584895790514,0.0091734686220202,0,8629352.3955396,1672491.0042592,0.0090657500760833,419.91239077012,1.0111674118308,0,0.98621717437543
1.035726722623,0.0090351947394549,0.01046145638744,0,8706646.7190786,1656652.9253493,0.010303625377297,422.70945452643,1.0106648944298,0,0.98683148629035
1.160726722623,0.010311656827163,0.011748414456756,0,8777914.7379029,1643289.0701162,0.011539960342394,425.19110304358,1.0101193024802,0,0.98750217019363
1.2857267226229,0.011587752061921,0.013034447967663,0,8843897.7311868,1631948.4189736,0.012774761155435,427.4318439707,1.010023028689,0,0.98761723426058
1.4107267226229,0.012863887368648,0.014319853385658,0,8905175.6447614,1622099.9788526,0.014008033620615,429.47442617195,1.0100543436106,0,0.98757478015501
1.5357267226229,0.014139444287883,0.01560422627217,0,8962386.9994383,1613022.5387294,0.015239783785228,431.34333172017,1.0097994414456,0,0.98788764461584
1.6607267226229,0.015414542373112,0.016887764519973,0,9015919.5863442,1605340.0926938,0.016470012348188,433.06863929946,1.0097063901429,0,0.98799929585101
1.7857267226229,0.016689397576309,0.018170740661361,0,9066108.0849797,1598656.0939516,0.017698722213386,434.6700513179,1.0099566482459,0,0.98768587456775
1.9107267226229,0.017964043473747,0.019453175018506,0,9113322.9834835,1592848.3398744,0.018925915024131,436.15812151822,1.009253551878,0,0.98855436389653
2.0357267226229,0.01923833855273,0.02073502951601,0,9157914.75431,1587540.0752211,0.020151595769186,437.54908666409,1.0094917692672,0,0.9882572543345
2.1607267226229,0.020512297128613,0.022016346566806,0,9200200.2999431,1582111.6975165,0.021375767333959,438.85223664593,1.0092224301423,0,0.98858760291382
2.2857267226229,0.02178581722033,0.023297033890172,0,9240370.0780509,1577091.4894385,0.022598438143157,440.07171282085,1.0089301610594,0,0.98894718085988
2.4107267226229,0.023058869443323,0.024577116992447,0,9278566.9572482,1572269.1662828,0.023819612053632,441.21995674693,1.0093135322301,0,0.98847112673337
2.5357267226229,0.024331502185685,0.025856648267005,0,9315001.9538646,1567936.5482693,0.025039290731497,442.299097278,1.0090453206955,0,0.98880191874205
2.6607267226229,0.025603576326224,0.02713553795124,0,9349898.1315496,1563846.9419821,0.026257478699386,443.31946155751,1.0093996228326,0,0.9883607148669
2.7857267226229,0.026875288668505,0.028413948624754,0,9383267.9393611,1559928.9883718,0.027474179931052,444.28990452722,1.0091333917571,0,0.98868948327706
2.9107267226229,0.028146888659272,0.029692125601939,0,9415123.8988554,1556236.8241699,0.028689396444403,445.21148220448,1.0089357018783,0,0.98893190840811
3.0357267226229,0.029418507388122,0.030970199289217,0,9445571.0277606,1552912.2166706,0.029903128967345,446.0931060283,1.0090488713714,0,0.98879095984911
3.1607267226229,0.030690127185565,0.032248177059365,0,9474718.8680058,1549656.0504384,0.031115381347343,446.93342966599,1.0092077883688,0,0.98859170484438
3.2857267226229,0.031961706052464,0.033526033517549,0,9502627.7613421,1546600.1557479,0.032326157225822,447.73934943776,1.0089708856654,0,0.98888334224904
