time,Ep_eff,Phi,eeq,gstain_1,gstain_10,gstain_11,gstain_12,gstain_13,gstain_14,gstain_15,gstain_16,gstain_17,gstain_18,gstain_19,gstain_2,gstain_20,gstain_21,gstain_22,gstain_23,gstain_24,gstain_3,gstain_4,gstain_5,gstain_6,gstain_7,gstain_8,gstain_9,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2889229564237e-06,1.2440931866179e-07,0.90578579836129,0.00030683656085486,1e-18,1e-18,-0.0086391467988882,0.0086391467988871,0.019578490204195,1e-18,1e-18,0.019578490204193,1e-18,1e-18,1e-18,-0.0086391467988879,1e-18,0.019578490204194,1e-18,1e-18,0.019578490204194,0.0086391467988877,1e-18,0.0086391467988872,-0.0086391467988868,1e-18,-0.0086391467988874,0.0086391467988879,-19.603797231404,-3.4660221170654,399.99930064211,400.01324708717,0.00033150196489983,-0.00012502877317704,-0.00012502877317704,40.134027493729,1.0799427141967e-06,1.0799424479147e-06,40.134026413787
1.3657830552302e-05,3.7330711210908e-06,1.1593804073183,0.00050593798005663,1e-18,1e-18,-0.11942455383452,0.11942455383452,0.2460819685435,-0.0061389356380406,-0.0061389356380409,0.2460819685435,-0.0061389356380415,-0.0061389356380398,-0.0061389356380413,-0.11942455383452,-0.0061389356380409,0.24608196854351,-0.0061389356380413,-0.0061389356380403,0.2460819685435,0.11942455383452,1e-18,0.11942455383452,-0.11942455383451,1e-18,-0.11942455383453,0.11942455383452,10.791140699786,-48.246605031504,399.97866167741,400.40430663435,0.00054616404670556,-0.00020660822629313,-0.00020660822629314,65.791691139843,4.0870504008392e-06,4.0870500173542e-06,65.791687052793
1.5472022640389e-05,8.0178851849044e-06,1.2303406666556,0.00057344375128256,1e-18,1e-18,-0.21718838267627,0.21718958151051,0.44897095316039,-0.012565268296706,-0.012565268296706,0.44897344917714,-0.012565346752747,-0.012565346752747,-0.012565425455171,-0.21718838392471,-0.012565189595345,0.44897220117174,-0.012565189595345,-0.012565425455171,0.44897220117174,0.21718838392471,1e-18,0.21718958025779,-0.21718958025779,1e-18,-0.2171895815105,0.21718838267627,91.395780601249,-3.1078212425038,399.95403547578,400.87122289332,0.00061868947714701,-0.0002345821529341,-0.0002345821529341,74.107074187895,6.8447809242325e-05,6.8447809280188e-05,74.10700574022
1.6560837653996e-05,1.2054105941268e-05,1.2695971756314,0.00061405757305594,1e-18,1e-18,-0.29815970641793,0.29815971034593,0.61851355251939,-0.017854496271645,-0.017854496271645,0.61851356075281,-0.017854496526566,-0.017854496526565,-0.017854496782342,-0.29815970642236,-0.017854496015862,0.618513556636,-0.017854496015863,-0.017854496782341,0.61851355663599,0.29815970642236,1e-18,0.29815971034162,-0.29815971034161,1e-18,-0.29815971034594,0.29815970641793,88.265126348217,10.083668649987,399.93082554277,401.31159473427,0.00066221419327329,-0.00025155001439815,-0.00025155001439815,78.919983309096,3.7714911590664e-07,3.7714888826468e-07,78.919982931947
1.7534556584552e-05,1.6876859367124e-05,1.3025535482528,0.00065046148551486,1e-18,1e-18,-0.38647697196572,0.38647697896581,0.80461834561558,-0.023570715986402,-0.023570715986406,0.80461836037401,-0.023570716436176,-0.023570716436175,-0.02357071688755,-0.38647697197379,-0.023570715535048,0.80461835299511,-0.023570715535046,-0.023570716887551,0.80461835299508,0.38647697197381,1e-18,0.38647697895746,-0.38647697895745,1e-18,-0.38647697896581,0.38647697196574,88.225707046029,8.8148969716987,399.90309160192,401.83819312802,0.00070113640913328,-0.00026687454548222,-0.00026687454548224,83.078115041288,7.0730713242702e-07,7.0730738943426e-07,83.078114333981
1.8418206012887e-05,2.243984571182e-05,1.3306535617076,0.00068357911830087,1e-18,1e-18,-0.48009421447386,0.48009422489699,1.0029836424709,-0.02956923040819,-0.029569230408186,1.0029836645575,-0.029569231071066,-0.029569231071064,-0.029569231736382,-0.48009421448683,-0.029569229742844,1.0029836535137,-0.029569229742847,-0.029569231736379,1.0029836535138,0.48009421448681,1e-18,0.48009422488446,-0.48009422488444,1e-18,-0.480094224897,0.48009421447384,88.257106270419,8.8213528832076,399.87110510164,402.44606586317,0.00073645698882129,-0.00028092777025654,-0.00028092777025658,86.708286009713,1.2600343449716e-06,1.2600338131522e-06,86.708284749679
1.9231407163466e-05,2.8707397901867e-05,1.3549573007793,0.00071413642401301,1e-18,1e-18,-0.57746990855282,0.57747142106996,1.2103074014645,-0.035746376774381,-0.035746376774382,1.2103106206724,-0.035746472016513,-0.035746472016513,-0.035746567621068,-0.57746991046395,-0.03574628117043,1.2103090110705,-0.035746281170429,-0.035746567621069,1.2103090110705,0.57746991046396,1e-18,0.57747141915604,-0.57747141915604,1e-18,-0.57747142106996,0.57746990855282,91.395644722261,-1.72238473656,399.83507580982,403.13144758738,0.00076896055990887,-0.00029400453511313,-0.00029400453511316,89.911497191978,4.0574056332364e-05,4.0574056483936e-05,89.911456617957
1.9836633897753e-05,3.4170179648615e-05,1.3720411108356,0.00073693219646383,1e-18,1e-18,-0.65648827750012,0.65648830735434,1.3791885538217,-0.040716005845465,-0.040716005845463,1.3791886175609,-0.040716007711305,-0.040716007711303,-0.040716009584451,-0.65648827753918,-0.040716003972284,1.3791885856908,-0.040716003972287,-0.040716009584449,1.3791885856908,0.65648827753917,1e-18,0.6564883073158,-0.65648830731578,1e-18,-0.65648830735435,0.6564882775001,87.720434921783,-1.1421960585762,399.80368098914,403.72926022623,0.00079315072803164,-0.00030383286546062,-0.00030383286546066,92.197717892084,1.0113784651692e-07,1.0113750457805e-07,92.197717790946
2.0471712149951e-05,4.0690203014307e-05,1.3890386848189,0.00076090607840987,1e-18,1e-18,-0.74493276988521,0.74493280667981,1.5688167139275,-0.046236379939718,-0.046236379939717,1.5688167927288,-0.046236382221417,-0.046236382221418,-0.046236384512237,-0.74493276993519,-0.04623637764878,1.5688167533261,-0.04623637764878,-0.046236384512237,1.5688167533261,0.74493276993518,1e-18,0.74493280663173,-0.74493280663174,1e-18,-0.7449328066798,0.74493276988521,87.757840931739,-0.51080749513816,399.76622047344,404.44329251486,0.00081853339545371,-0.00031424223910673,-0.00031424223910675,94.501157543434,1.1706479134629e-07,1.1706475343392e-07,94.501157426369
