time,Ep_eff,Phi,eeq,gstain_1,gstain_10,gstain_11,gstain_12,gstain_13,gstain_14,gstain_15,gstain_16,gstain_17,gstain_18,gstain_19,gstain_2,gstain_20,gstain_21,gstain_22,gstain_23,gstain_24,gstain_3,gstain_4,gstain_5,gstain_6,gstain_7,gstain_8,gstain_9,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5633635956253e-06,0,0.46022996621377,7.9226134816541e-05,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,5.7118092085379,-0.18186974016449,400,400,8.5629969597371e-05,-3.2261101781093e-05,-3.2261101781101e-05,10.354492479314,7.663787683437e-09,7.6637496164554e-09,10.35449247165
1.456013532877e-05,0,0.60018114390485,0.00013471592832131,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,27.597720430634,-26.439671834461,400,400,0.00014559075442798,-5.4865251703497e-05,-5.4865251703542e-05,17.612316474357,6.370397356279e-09,6.3714250199009e-09,17.612316467986
1.8759568275633e-05,0,0.68130870054693,0.00017357892892701,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,17.898212351917,21.126174676537,400,400,0.00018757808887397,-7.0700558515556e-05,-7.0700558515602e-05,22.698157294148,4.0400216606181e-09,4.0416197142242e-09,22.698157290107
2.1794989155662e-05,1.591789218954e-09,0.73440004684981,0.00020167209928333,1e-18,1e-18,9.9999999999998e-19,9.9999999999998e-19,0.00088354819366239,1e-18,1e-18,0.00088354819366236,1e-18,1e-18,1e-18,9.9999999999998e-19,1e-18,0.00088354819366211,1e-18,1e-18,0.00088354819366205,9.9999999999998e-19,1e-18,9.9999999999998e-19,9.9999999999998e-19,1e-18,9.9999999999998e-19,9.9999999999998e-19,-15.850221966913,2.2872455724579,399.99999155825,400.00015990008,0.00021792614391676,-8.214974718415e-05,-8.2149747184218e-05,26.37573977055,6.8336006292979e-09,6.8335229098083e-09,26.375739763717
2.4794989155662e-05,2.4792087753116e-08,0.78331964209294,0.00022944068608402,1e-18,1e-18,-0.00068230375554568,0.00068230375554589,0.003240612083626,1e-18,1e-18,0.0032406120836257,1e-18,1e-18,1e-18,-0.00068230375554572,1e-18,0.0032406120836258,1e-18,1e-18,0.0032406120836257,0.00068230375554618,1e-18,0.00068230375554565,-0.00068230375554594,1e-18,-0.0006823037555456,0.00068230375554613,-44.494519742032,26.156637628402,399.99986729135,400.00251372303,0.00024791915704948,-9.3470357243036e-05,-9.347035724314e-05,30.009106636982,2.2543360379031e-08,2.254415766844e-08,30.009106614439
2.7794989155662e-05,1.1045615240975e-07,0.82927480448181,0.00025721527587406,1e-18,1e-18,-0.0025624110377848,0.0025624110377851,0.0070646700235669,1e-18,1e-18,0.0070646700235673,1e-18,1e-18,1e-18,-0.0025624110377847,1e-18,0.0070646700235675,1e-18,1e-18,0.0070646700235674,0.0025624110377847,1e-18,0.0025624110377849,-0.0025624110377849,1e-18,-0.0025624110377851,0.0025624110377849,19.623000396075,-3.942765118375,399.99938839493,400.01158491315,0.00027791127062848,-0.00010480108262641,-0.0001048010826265,33.636258035069,2.3625561561063e-08,2.3625597799776e-08,33.636258011443
3.0794989155662e-05,2.9495503506284e-07,0.87268223516041,0.0002849982794839,1e-18,1e-18,-0.0054065896875713,0.0054065896875707,0.012952037523142,1e-18,1e-18,0.012952037523141,1e-18,1e-18,1e-18,-0.0054065896875708,1e-18,0.012952037523142,1e-18,1e-18,0.012952037523142,0.0054065896875708,1e-18,0.0054065896875703,-0.0054065896875702,1e-18,-0.0054065896875708,0.0054065896875713,-13.400758577362,-2.298023286758,399.99834843372,400.031284196,0.00030790248470758,-0.00011614635928025,-0.00011614635928033,37.252771503667,3.8253260607965e-08,3.8253261565237e-08,37.252771465413
3.3794989155662e-05,6.2825641507694e-07,0.91383715765156,0.00031279300688302,1e-18,1e-18,-0.009605160976363,0.0096051609763639,0.021550951053989,1e-18,1e-18,0.021550951053991,1e-18,1e-18,1e-18,-0.0096051609763637,1e-18,0.021550951053989,1e-18,1e-18,0.021550951053989,0.0096051609763639,1e-18,0.0096051609763646,-0.0096051609763647,1e-18,-0.0096051609763639,0.0096051609763631,2.7875200861365,10.39770211077,399.99646357436,400.06698945572,0.0003378927993408,-0.00012751227355666,-0.0001275122735566,40.852567033915,5.6188494973519e-08,5.6188571067517e-08,40.852566977726
3.6794989155662e-05,1.1746714165451e-06,0.95294761547287,0.00034060371593303,1e-18,1e-18,-0.015529858588689,0.015529858588689,0.033610346524694,1e-18,1e-18,0.033610346524691,1e-18,1e-18,1e-18,-0.015529858588688,1e-18,0.033610346524695,1e-18,1e-18,0.033610346524695,0.015529858588689,1e-18,0.015529858588686,-0.015529858588688,1e-18,-0.015529858588688,0.01552985858869,-28.073065486502,8.7761274143862,399.9933683078,400.12562823366,0.00036788221458181,-0.00013890664691343,-0.00013890664691337,44.42781306031,8.4095704674725e-08,8.4096237421073e-08,44.427812976214
