time,Ep_eff,Nloop_1,Nloop_10,Nloop_11,Nloop_12,Nloop_13,Nloop_14,Nloop_15,Nloop_16,Nloop_17,Nloop_18,Nloop_19,Nloop_2,Nloop_20,Nloop_21,Nloop_22,Nloop_23,Nloop_24,Nloop_3,Nloop_4,Nloop_5,Nloop_6,Nloop_7,Nloop_8,Nloop_9,cslipr_1,cslipr_10,cslipr_11,cslipr_12,cslipr_13,cslipr_14,cslipr_15,cslipr_16,cslipr_17,cslipr_18,cslipr_19,cslipr_2,cslipr_20,cslipr_21,cslipr_22,cslipr_23,cslipr_24,cslipr_3,cslipr_4,cslipr_5,cslipr_6,cslipr_7,cslipr_8,cslipr_9,cstrainfrac1,cstrainfrac2,dloop_1,dloop_10,dloop_11,dloop_12,dloop_13,dloop_14,dloop_15,dloop_16,dloop_17,dloop_18,dloop_19,dloop_2,dloop_20,dloop_21,dloop_22,dloop_23,dloop_24,dloop_3,dloop_4,dloop_5,dloop_6,dloop_7,dloop_8,dloop_9,eeq,gslipr_1,gslipr_10,gslipr_11,gslipr_12,gslipr_13,gslipr_14,gslipr_15,gslipr_16,gslipr_17,gslipr_18,gslipr_19,gslipr_2,gslipr_20,gslipr_21,gslipr_22,gslipr_23,gslipr_24,gslipr_3,gslipr_4,gslipr_5,gslipr_6,gslipr_7,gslipr_8,gslipr_9,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.91914656322,6.3730379671626e-09,5000000075240.2,5000000075079.2,5000000075079.1,5000000075079.2,5000000075240.2,5000000075240.2,5000000075240.2,5000000074119.9,5000000074119.9,5000000074119.9,5000000082480.7,5000000075240.2,5000000082480.7,5000000082480.7,5000000075079.2,5000000075079.2,5000000075079.2,5000000075240.1,5000000074119.9,5000000074119.9,5000000074119.9,5000000082480.7,5000000082480.7,5000000082480.7,5.7103009922651e-12,5.6972249492832e-12,5.6972249492988e-12,5.6972249492913e-12,5.7103009922675e-12,5.7103009922654e-12,5.7103009922655e-12,5.6249824847026e-12,5.6249824847032e-12,5.6249824847025e-12,6.2605591934336e-12,5.7103009922671e-12,6.2605591934345e-12,6.260559193435e-12,5.6972249492903e-12,5.6972249492837e-12,5.6972249492875e-12,5.7103009922699e-12,5.6249824847046e-12,5.6249824847042e-12,5.6249824847036e-12,6.2605591934343e-12,6.2605591934361e-12,6.260559193437e-12,0.99999999943779,0.99998324894867,3.2011039741207e-06,3.2011132139522e-06,3.2011132139522e-06,3.2011132139522e-06,3.2011039741207e-06,3.2011039741207e-06,3.2011039741207e-06,3.2011046314365e-06,3.2011046314365e-06,3.2011046314365e-06,3.2011141297798e-06,3.2011039741207e-06,3.2011141297798e-06,3.2011141297798e-06,3.2011132139522e-06,3.2011132139522e-06,3.2011132139522e-06,3.2011039741208e-06,3.2011046314365e-06,3.2011046314365e-06,3.2011046314365e-06,3.2011141297798e-06,3.2011141297798e-06,3.2011141297798e-06,0.00023933212022105,2.8069651789832e-18,-1.4227877860246e-17,1.1125713663977e-16,-4.4909162120689e-18,3.0934338940713e-19,1.3508273460375e-18,-1.2689298957318e-18,1.6952675151521e-17,-4.9511749167977e-18,2.5150197121081e-18,-3.1624934085491e-18,-4.0144385778063e-18,-1.4211620839632e-18,-1.866744914734e-17,4.6673802017753e-17,9.016055446091e-19,-1.6757079282222e-17,1.3265306096326e-17,1.7823196192147e-17,3.9454906745277e-17,2.2545358556622e-18,1.9592156623412e-18,1.0252133033669e-17,-2.1048875935624e-17,15999998.38533,3999999.2432799,-0.00011510194884685,0.00024272415324016,6.6807727510181e-05,-0.00023520514491742,56.410120369704,28.205676561772,51.832709715264
445.62546906687,4.2041146277915e-08,5000000466120.4,5000000465021.8,5000000465016.9,5000000465020.1,5000000466120.7,5000000466121.1,5000000466120.8,5000000459147.5,5000000459147.1,5000000459147.3,5000000511063.4,5000000466121.1,5000000511064,5000000511064,5000000465020.5,5000000465023.2,5000000465022.3,5000000466117.7,5000000459145.7,5000000459146,5000000459146.6,5000000511062,5000000511062.8,5000000511062.9,6.8333212401587e-12,6.8168445932059e-12,6.8168445997432e-12,6.8168445958893e-12,6.833321240643e-12,6.8333212401411e-12,6.8333212401651e-12,6.7309409286499e-12,6.7309409287596e-12,6.7309409287076e-12,7.4925283752688e-12,6.8333212405848e-12,7.4925283755082e-12,7.4925283755331e-12,6.8168445959779e-12,6.8168445933095e-12,6.8168445943033e-12,6.8333212413853e-12,6.730940929311e-12,6.7309409290761e-12,6.7309409290531e-12,7.4925283756302e-12,7.4925283759682e-12,7.4925283761434e-12,0.99999947103784,0.99991835476817,3.5976324173918e-06,3.5976728587823e-06,3.5976728588797e-06,3.5976728588165e-06,3.5976324173849e-06,3.5976324173767e-06,3.5976324173838e-06,3.5976352999183e-06,3.5976352999271e-06,3.5976352999214e-06,3.5976768170928e-06,3.5976324173769e-06,3.5976768170809e-06,3.5976768170812e-06,3.5976728588077e-06,3.5976728587556e-06,3.5976728587723e-06,3.5976324174441e-06,3.5976352999531e-06,3.5976352999472e-06,3.597635299937e-06,3.5976768171206e-06,3.5976768171045e-06,3.5976768171035e-06,0.00025473908903771,1.847636092644e-17,-1.0758528865974e-16,8.7995938848892e-16,5.8048912434253e-18,1.0542563351751e-18,9.6635787710129e-18,-9.2623455533021e-18,1.008394005317e-16,-3.1225552684992e-17,1.7681986348924e-17,-2.1916304956984e-17,-2.331224385327e-17,-1.8476917745059e-17,-1.1073870444123e-16,3.5337637482663e-16,-1.0220115245275e-17,-1.1236874405312e-16,8.5530673343993e-17,1.1353580957933e-16,2.4128892063603e-16,6.8943456602168e-18,1.2715630239117e-17,7.2969217346729e-17,-1.2442827425593e-16,15999990.184231,3999995.0130333,-0.00012251462071625,0.00025834838655381,7.1121406389655e-05,-0.00026590754471876,60.045137262042,30.023265483257,55.171435862155
1409.1914656322,1.5521916793697e-07,5000001496908.3,5000001493363.8,5000001493341.5,5000001493355.9,5000001496909.9,5000001496911.7,5000001496910.1,5000001474507.1,5000001474505.1,5000001474506.3,5000001641270.2,5000001496911.7,5000001641272.9,5000001641272.9,5000001493358,5000001493369.8,5000001493366,5000001496896.4,5000001474499.2,5000001474500.5,5000001474502.8,5000001641263.9,5000001641267.6,5000001641267.8,6.8328751844766e-12,6.8164608766395e-12,6.816460905346e-12,6.8164608884118e-12,6.8328751865902e-12,6.832875184396e-12,6.8328751845011e-12,6.7304500815112e-12,6.7304500819898e-12,6.7304500817671e-12,7.4921142642035e-12,6.8328751863376e-12,7.4921142652504e-12,7.4921142653554e-12,6.8164608888072e-12,6.8164608770939e-12,6.8164608814407e-12,6.8328751898432e-12,6.7304500844097e-12,6.7304500833768e-12,6.7304500832817e-12,7.4921142657911e-12,7.4921142672666e-12,7.4921142680298e-12,0.99999961437819,0.99992021273797,4.6400148798788e-06,4.6401260700065e-06,4.6401260714241e-06,4.6401260705044e-06,4.6400148797781e-06,4.6400148796602e-06,4.6400148797628e-06,4.6400228532237e-06,4.6400228533502e-06,4.6400228532692e-06,4.640136608392e-06,4.6400148796631e-06,4.6401366082199e-06,4.6401366082245e-06,4.6401260703759e-06,4.6401260696206e-06,4.6401260698616e-06,4.640014880635e-06,4.6400228537269e-06,4.6400228536418e-06,4.6400228534954e-06,4.6401366087955e-06,4.6401366085616e-06,4.640136608547e-06,0.00025483894387988,1.791997081147e-17,-1.0472216431777e-16,8.5611625799772e-16,5.1831704836417e-18,1.1586552679446e-18,9.53153075406e-18,-8.839913359001e-18,9.8667087956597e-17,-3.0215886605206e-17,1.7381263730428e-17,-2.1047152413975e-17,-2.2753776858862e-17,-1.7705917477071e-17,-1.0803442780741e-16,3.4456244953197e-16,-9.4562866324145e-18,-1.0921102742686e-16,8.32641945579e-17,1.1081609398068e-16,2.3543102008601e-16,6.7766576702447e-18,1.2197159109122e-17,7.1251255016873e-17,-1.2161849446895e-16,15999964.178621,3999981.5901433,-0.00012251527864785,0.00025848748794459,7.1144058253018e-05,-0.00026576563363257,60.045137503062,30.023265428404,55.169619646145
4456.2546906687,5.1305296502051e-07,5000003821717,5000003812754.5,5000003812670.5,5000003812724.9,5000003821723,5000003821730,5000003821723.9,5000003764512.5,5000003764505,5000003764509.9,5000004190316.9,5000003821729.8,5000004190327.2,5000004190326.9,5000003812732.6,5000003812777.4,5000003812763.1,5000003821672,5000003764482.7,5000003764487.7,5000003764496.4,5000004190293,5000004190306.8,5000004190307.7,6.831466486238e-12,6.8152486737151e-12,6.8152487702017e-12,6.815248713433e-12,6.8314664933824e-12,6.8314664859746e-12,6.8314664863313e-12,6.728900609054e-12,6.7289006106728e-12,6.7289006099109e-12,7.490806766605e-12,6.831466492529e-12,7.4908067701297e-12,7.490806770497e-12,6.8152487146463e-12,6.8152486752635e-12,6.8152486899091e-12,6.8314665043695e-12,6.7289006188203e-12,6.7289006153509e-12,6.7289006150275e-12,7.4908067719327e-12,7.4908067769539e-12,7.4908067795269e-12,0.99999974223378,0.99992423657124,6.9925388434252e-06,6.9927814015143e-06,6.9927814124929e-06,6.9927814053791e-06,6.9925388426469e-06,6.992538841732e-06,6.9925388425263e-06,6.9925564481689e-06,6.9925564491495e-06,6.9925564485208e-06,6.9928026451882e-06,6.9925388417542e-06,6.9928026438536e-06,6.9928026438902e-06,6.992781404379e-06,6.9927813985256e-06,6.9927814003934e-06,6.992538849292e-06,6.9925564520668e-06,6.9925564514114e-06,6.9925564502771e-06,6.992802648312e-06,6.9928026465039e-06,6.9928026463918e-06,0.00025515473682659,1.6632705877047e-17,-9.8472632100963e-17,8.0448543748306e-16,3.8940665075106e-18,1.4726389451196e-18,9.3316922102432e-18,-7.7784663629946e-18,9.4065308930954e-17,-2.781326296206e-17,1.6846256506292e-17,-1.8911980098221e-17,-2.1512251663031e-17,-1.5877877735475e-17,-1.0205178826116e-16,3.258806803362e-16,-7.5692171340373e-18,-1.0208296503567e-16,7.8177146564529e-17,1.0493098967074e-16,2.2253934819413e-16,6.4925105275961e-18,1.0899095915576e-17,6.7647787830858e-17,-1.1556948726498e-16,15999881.950746,3999939.1493854,-0.00012251733381477,0.00025892728558773,7.1215674033114e-05,-0.00026531690332396,60.045138264412,30.023265254542,55.1638887307
14091.914656322,1.6439606725299e-06,5000008426034.5,5000008406672.2,5000008406363.6,5000008406562,5000008426056.1,5000008426082.3,5000008426059.8,5000008299722.4,5000008299694.4,5000008299712.6,5000009239013.7,5000008426081.8,5000009239051.9,5000009239050.7,5000008406590.9,5000008406756.5,5000008406703.4,5000008425867.2,5000008299612.3,5000008299630.2,5000008299662.5,5000009238926.2,5000009238976.4,5000009238979.4,6.8270253328367e-12,6.8114304101148e-12,6.8114307057265e-12,6.8114305331869e-12,6.8270253550899e-12,6.8270253321012e-12,6.8270253332265e-12,6.7240202264913e-12,6.7240202315444e-12,6.7240202290864e-12,7.4866828555181e-12,6.8270253524343e-12,7.48668286636e-12,7.4866828676221e-12,6.8114305358179e-12,6.8114304150624e-12,6.8114304602387e-12,6.8270253892301e-12,6.7240202566189e-12,6.7240202460181e-12,6.7240202449965e-12,7.4866828717485e-12,7.4866828877094e-12,7.4866828956552e-12,0.99999981368082,0.99993142593262,1.1655550904917e-05,1.1656017913771e-05,1.1656017980388e-05,1.1656017937387e-05,1.1655550900232e-05,1.1655550894631e-05,1.1655550899463e-05,1.1655585818042e-05,1.1655585824036e-05,1.1655585820164e-05,1.1656049567079e-05,1.1655550894755e-05,1.1656049558921e-05,1.1656049559156e-05,1.165601793124e-05,1.1656017895605e-05,1.1656017907011e-05,1.1655550940765e-05,1.1655585841746e-05,1.1655585837822e-05,1.1655585830899e-05,1.1656049586001e-05,1.1656049575102e-05,1.1656049574439e-05,0.00025615360365052,1.4036604436704e-17,-8.7132796302629e-17,7.1221273567296e-16,1.7932097195487e-18,2.352819505216e-18,9.2896925119189e-18,-5.3520815403009e-18,8.6214713548561e-17,-2.2734901859688e-17,1.6310971182143e-17,-1.4184277159346e-17,-1.9180504249437e-17,-1.2033550649825e-17,-9.0906243997419e-17,2.9393489919541e-16,-3.3519716223679e-18,-8.829746226772e-17,6.8441483095232e-17,9.4431625508446e-17,1.9876374013094e-16,5.8786832114168e-18,7.9618888682984e-18,6.1624215317438e-17,-1.0489354078718e-16,15999622.013056,3999805.00303,-0.00012252358288793,0.0002603172570125,7.1441986827388e-05,-0.00026390618457274,60.045140652282,30.023264691581,55.145890025246
44562.546906687,5.2136470573572e-06,5000016930272.7,5000016893294,5000016892204,5000016892890.5,5000016930345.2,5000016930440.6,5000016930361.2,5000016675079.7,5000016674979.1,5000016675046.2,5000018565892.4,5000016930439.1,5000018566029.9,5000018566025.1,5000016892999.4,5000016893590.7,5000016893399.4,5000016929666.3,5000016674690.5,5000016674749.3,5000016674863.7,5000018565587.9,5000018565757.7,5000018565766.7,6.8131764256662e-12,6.7994948738193e-12,6.7994957148248e-12,6.7994952347589e-12,6.8131764912848e-12,6.8131764240124e-12,6.813176427471e-12,6.7087838108446e-12,6.708783825829e-12,6.7087838180918e-12,7.4738568553673e-12,6.8131764835248e-12,7.4738568862423e-12,7.4738568907922e-12,6.7994952335056e-12,6.7994948896193e-12,6.7994950196884e-12,6.8131765919081e-12,6.7087838978821e-12,6.70878386795e-12,6.7087838651166e-12,7.4738569007e-12,7.473856950442e-12,7.4738569732338e-12,0.99999994398256,0.99994231729259,2.0282439798191e-05,2.0283296487147e-05,2.0283296844331e-05,2.0283296616439e-05,2.0282439773744e-05,2.0282439743091e-05,2.0282439769063e-05,2.0282509432056e-05,2.0282509464644e-05,2.0282509443252e-05,2.0283303180679e-05,2.0282439743669e-05,2.02833031363e-05,2.0283303137716e-05,2.0283296582224e-05,2.0283296389799e-05,2.028329645175e-05,2.0282439993543e-05,2.0282509559429e-05,2.0282509539217e-05,2.0282509501862e-05,2.028330328134e-05,2.0283303224246e-05,2.0283303220984e-05,0.00025931460634316,9.3266525978359e-18,-6.9535433329577e-17,5.7242685381725e-16,-8.6203674990847e-19,4.5119637397347e-18,1.0056611184134e-17,-2.8874029782578e-19,7.525002513916e-17,-1.2925681075315e-17,1.6597331901254e-17,-4.6416563186193e-18,-1.5327074859652e-17,-4.6633561643052e-18,-7.2837201864456e-17,2.4919258040685e-16,5.2633484726977e-18,-6.4669875175708e-17,5.1930391766149e-17,7.8573096651223e-17,1.6066381879974e-16,4.7015934800865e-18,1.9655251652108e-18,5.3613748455013e-17,-8.9101196003776e-17,15998800.899583,3999381.4348155,-0.00012254087975276,0.0002647048989574,7.2156117967018e-05,-0.00025976939731758,60.04514766229,30.023262503918,55.090195208058
140919.14656322,1.6438049028346e-05,5000032177313.6,5000032117295.3,5000032113764.4,5000032115849,5000032177508.5,5000032177840.7,5000032177587.2,5000031683760.3,5000031683426,5000031683659.8,5000035298200.7,5000032177835.9,5000035298661.3,5000035298641.3,5000032116269.4,5000032118223.1,5000032117583.7,5000032175231.2,5000031682518.4,5000031682665.8,5000031683023.7,5000035297270.6,5000035297741.6,5000035297752.7,6.7712457308483e-12,6.7631622039318e-12,6.763164370609e-12,6.7631632116749e-12,6.7712459133509e-12,6.7712457288973e-12,6.7712457399152e-12,6.6624471825086e-12,6.6624472246407e-12,6.6624472004714e-12,7.4348545531394e-12,6.7712458923147e-12,7.4348546303762e-12,7.434854648373e-12,6.7631631432313e-12,6.763162258132e-12,6.7631625996541e-12,6.7712461970941e-12,6.6624474137439e-12,6.6624473390205e-12,6.6624473344665e-12,7.4348546618466e-12,7.4348548212796e-12,7.4348548799733e-12,0.9999999739576,0.99995626274292,3.5821633295379e-05,3.5823192499468e-05,3.5823194236758e-05,3.5823193166648e-05,3.5821633187111e-05,3.5821633031108e-05,3.5821633156786e-05,3.5821792203772e-05,3.5821792365445e-05,3.5821792255898e-05,3.5822919154498e-05,3.5821633033675e-05,3.5822918933402e-05,3.5822918941712e-05,3.5823192981777e-05,3.5823192033145e-05,3.5823192341345e-05,3.5821634280807e-05,3.5821792820288e-05,3.5821792733772e-05,3.5821792553894e-05,3.5822919629585e-05,3.5822919373165e-05,3.5822919361923e-05,0.00026932961665266,1.9287112595752e-18,-4.6510598748306e-17,3.9401841687153e-16,-3.3019668723603e-18,8.567128124454e-18,1.2436952870166e-17,8.5505770892051e-18,6.2437081156489e-17,3.6595082959252e-18,1.8786141980833e-17,1.1630170607356e-17,-9.6181933351439e-18,7.6186232014439e-18,-4.776622907061e-17,1.9782059356356e-16,2.0209061669901e-17,-2.9661193320752e-17,2.717236396915e-17,5.8413178023275e-17,1.072041138719e-16,2.998951561332e-18,-8.0192599243495e-18,4.5607281921482e-17,-6.9815009757305e-17,15996212.842312,3998048.3059155,-0.00012257133903986,0.00027850309219262,7.4399917373505e-05,-0.00025659241416532,60.04515474529,30.023243898984,54.925734741237
445625.46906687,5.1339601528513e-05,5000059033956.3,5000058973359.6,5000058963369.5,5000058968154.5,5000059034153.1,5000059035267.5,5000059034589.9,5000058080521.3,5000058079538.8,5000058080308.9,5000064820888.2,5000059035241.1,5000064822289.1,5000064822198.9,5000058969888.4,5000058975604.5,5000058973698.7,5000059027222.2,5000058077278,5000058077344.3,5000058078155.9,5000064818782.4,5000064819468.5,5000064819303.5,6.6554471183556e-12,6.6602955969758e-12,6.6603003840185e-12,6.660298317475e-12,6.6554476047276e-12,6.6554471278582e-12,6.6554471702373e-12,6.5333678124509e-12,6.5333679220596e-12,6.5333678398555e-12,7.3257624855235e-12,6.6554475455831e-12,7.3257626245073e-12,7.3257627025552e-12,6.6602977337615e-12,6.6602958073599e-12,6.6602965890829e-12,6.6554484082594e-12,6.5333683421459e-12,6.5333682106573e-12,6.5333682324674e-12,7.3257626568274e-12,7.3257632117505e-12,7.3257633501688e-12,0.99999999167801,0.99997027265409,6.3560796914035e-05,6.3563680298177e-05,6.3563687846122e-05,6.356368366227e-05,6.356079658521e-05,6.3560795833736e-05,6.3560796364204e-05,6.3561288973656e-05,6.3561289694747e-05,6.356128917138e-05,6.3561607022513e-05,6.356079584863e-05,6.3561606018573e-05,6.3561606068627e-05,6.3563682632242e-05,6.3563678412341e-05,6.3563679801805e-05,6.3560801561343e-05,6.3561291558934e-05,6.3561291327826e-05,6.3561290613628e-05,6.356160887983e-05,6.3561608034716e-05,6.356160805724e-05,0.0003010843249477,-6.3404350584974e-18,-2.3987351658495e-17,2.1655209782722e-16,-5.167277289048e-18,1.2307086947331e-17,1.5229995979016e-17,1.8457645933642e-17,4.7946214505819e-17,2.4674522691589e-17,2.1378121731294e-17,3.036760522632e-17,-2.001122975285e-18,2.247225730963e-17,-2.2191113793136e-17,1.4760939452355e-16,3.8273717585647e-17,8.8060776250306e-18,-3.1855021757623e-18,3.8510749006712e-17,4.4526065202696e-17,2.4693238089773e-18,-1.7829656139305e-17,4.0783509184722e-17,-5.2777711154465e-17,15988106.590028,3993890.9004389,-0.00012243354858058,0.00032141164190227,8.1375430722745e-05,-0.00047817708401879,60.044815323344,30.02291773238,54.506486666312
500000,5.7468007762005e-05,5000062531814,5000062475646.3,5000062464670,5000062469711.8,5000062531956,5000062533216.4,5000062532478.7,5000061512319.9,5000061511231.6,5000061512102.2,5000068672278.2,5000062533184.3,5000068673838.7,5000068673731.7,5000062471723.3,5000062478030.2,5000062475921.5,5000062524251.8,5000061508818.1,5000061508820.7,5000061509665.2,5000068670073.9,5000068670704,5000068670474.8,6.6197756699962e-12,6.6273861626203e-12,6.6273915887642e-12,6.6273894403973e-12,6.6197762572751e-12,6.6197756856947e-12,6.6197757438208e-12,6.4924708073606e-12,6.4924709362006e-12,6.4924708287111e-12,7.2915404597107e-12,6.6197761812424e-12,7.2915406016742e-12,7.2915407043639e-12,6.6273886056454e-12,6.6273864392934e-12,6.6273873358576e-12,6.6197772463584e-12,6.4924714059353e-12,6.4924712783698e-12,6.4924713187036e-12,7.2915406213405e-12,7.2915413311333e-12,7.2915414993471e-12,0.99999996786674,0.99997245514829,6.7223742219138e-05,6.7226805830055e-05,6.7226814517029e-05,6.7226809800127e-05,6.7223741872457e-05,6.7223740991874e-05,6.7223741599072e-05,6.7224309283469e-05,6.722431011687e-05,6.7224309504502e-05,6.7224300990158e-05,6.7223741010195e-05,6.7224299825722e-05,6.7224299886473e-05,6.7226808566441e-05,6.7226803693762e-05,6.7226805301222e-05,6.722374764256e-05,6.7224312234443e-05,6.7224311999618e-05,6.7224311195961e-05,6.7224303080853e-05,6.7224302165021e-05,6.7224302209181e-05,0.00030673672972963,-7.5453154979234e-18,-2.0685567352576e-17,1.8880460487616e-16,-5.6279992172784e-18,1.2392071359448e-17,1.5452926618237e-17,1.9776688157674e-17,4.4796295995722e-17,2.8494290108151e-17,2.1424478103644e-17,3.323034770454e-17,-2.9133850611207e-19,2.4945794767782e-17,-1.8548193190108e-17,1.3873215549829e-16,4.1319352879872e-17,1.4846512986069e-17,-8.9140650058125e-18,3.5441382393709e-17,3.2772237249282e-17,2.82455895501e-18,-1.8825077224309e-17,4.0563620798183e-17,-5.0748011005285e-17,15986672.853202,3993158.6719574,-0.00012236780956454,0.0003289455620388,8.2604292870459e-05,-0.00018298734376564,60.045263889291,30.023239221067,54.445829478758
