time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
5e-06,1.5124502905209e-05,0.00046501489950404,1061.4420983496,10936.169988271,832077.78185381,0.00049987503499064,55.551644492206,3.8446764449595,19.356726163659,0.11882349120075
1e-05,0.00022250490370473,0.00094315391208164,2432.9167060859,22894.805726739,820308.56901965,0.00099950031977248,89.240701678568,4.8602338754653,33.409865455754,0.077644886882571
1.5e-05,0.00062919095879076,0.0014353471337838,2736.1907737092,42446.221145541,801112.4949359,0.0014988761037842,99.978741715548,4.2746575733436,36.102014531648,0.098142737177238
2e-05,0.0010848273595624,0.0019314547220426,2814.1291895057,59496.003959574,784440.57156315,0.0019980026360907,105.0555833646,3.8880921498545,36.783534417204,0.11645307067075
2.5e-05,0.0015557532038776,0.0024289248156992,2853.7303213814,73041.764614372,771268.46935057,0.0024968801653838,108.36270367185,3.6622819682963,37.131481347939,0.12961417911399
3e-05,0.0020350471787575,0.0029271543023677,2878.8404198032,83649.013712553,761028.550767,0.0029955089399839,110.70091992968,3.5193932463089,37.354230598264,0.13912449301029
3.5e-05,0.0025197683581558,0.0034258762110817,2895.7121864154,91957.265464222,753081.988219,0.0034938892078402,112.41067885554,3.4227654553296,37.506139470195,0.14615915769575
4e-05,0.0030081965869945,0.0039249353531296,2907.3201034055,98507.490811992,746888.81423404,0.003992021216531,113.69122529893,3.3541115308293,37.612929456824,0.15148517271277
4.5e-05,0.0034992281225563,0.0044242330861713,2915.405767077,103723.96307012,742025.66360041,0.004489905213264,114.67046360101,3.3034155481341,37.689590483616,0.15560630345368
5e-05,0.0039921264717712,0.004923704009348,2921.0667380322,107928.8355957,738171.12017442,0.0049875414448792,115.43377106208,3.2647763983541,37.745536673513,0.15886079209398
5.5e-05,0.0044863877735219,0.0054233035526168,2925.0216246404,111363.33519638,735084.53133305,0.0054849301578479,116.03957647165,3.2345204805451,37.786916668598,0.16148065418301
6e-05,0.0049816604443145,0.005923000691908,2927.7533765184,114207.37351141,732586.42519079,0.0059820715982737,116.52866452185,3.2102606981175,37.817855635187,0.16362818830684
6.5e-05,0.0054776948787823,0.0064227734456483,2929.5934210144,116595.37882325,730542.70855808,0.0064789660118929,116.9300024786,3.1903913401841,37.841181100291,0.1654189914627
7e-05,0.0059743110455319,0.0069226059969913,2930.773403589,118628.32354902,728852.66465041,0.0069756136440763,117.26449483496,3.1738008661971,37.858867680011,0.16693678106718
7.5e-05,0.0064713771772505,0.0074224868100441,2931.4579719507,120382.59339029,727440.10365878,0.0074720147398292,117.54745286477,3.1597009236408,37.872318097358,0.16824312369299
8e-05,0.0069687955179745,0.0079224073724886,2931.7660064965,121916.43752429,726246.92745209,0.007968169543792,117.79024647843,3.1475206575327,37.882544793088,0.16938393363735
8.5e-05,0.0074664926435554,0.00842236134174,2931.7846138753,123274.63845309,725228.47080095,0.0084640783002407,118.00142610428,3.1368392684373,37.890289449417,0.17039388682177
9e-05,0.0079644127907254,0.0089223439557521,2931.5784965082,124491.89754648,724350.12402536,0.0089597412530894,118.18749587412,3.1273417718075,37.896102928533,0.17129946765534
9.5e-05,0.0084625131925343,0.0094223516201485,2931.196320261,125595.30224464,723584.87185778,0.0094551586458883,118.35345425616,3.1187892562232,37.900399554742,0.17212110571691
0.0001,0.0089607607694935,0.0099223816145198,2930.675105415,126606.1377568,722911.48625837,0.0099503307218271,118.50317754848,3.1109984414858,37.903494522661,0.17287469736432
0.000105,0.009459129748944,0.010422431880475,2930.0432989882,127541.22948119,722313.18737829,0.010445257723733,118.63969577658,3.1038273435362,37.90563005931,0.17357270547231
0.00011,0.009957599928545,0.010922500866526,2929.3229554485,128413.9473845,721776.64173666,0.010939939894074,118.76539393106,3.0971650364346,37.906993987479,0.17422496551289
0.000115,0.010456155392906,0.011422587413081,2928.5313067515,129234.96483907,721291.20533186,0.011434377474957,118.88216067211,3.0909242185748,37.907733087496,0.17483928418215
0.00012,0.010954783553412,0.011922690666125,2927.6819083012,130012.83737109,720848.34639082,0.011928570708131,118.99149957548,3.0850357343176,37.907962848322,0.1754218893365
0.000125,0.011453474421761,0.012422810011688,2926.785486164,130754.44795282,720441.20123707,0.012422519834988,119.09461328622,3.0794444829247,37.907774675887,0.17597777186367
0.00013,0.011952220054702,0.012922945025616,2925.8505713874,131465.35235377,720064.22984487,0.01291622509656,119.19246782497,3.0741063279487,37.907241289885,0.17651094793465
0.000135,0.012451014125862,0.013423095434696,2924.8839798307,132150.04888356,719712.94680735,0.013409686733524,119.28584216934,3.0689857384882,37.906420806236,0.17702466189518
0.00014,0.012949851592932,0.013923261086348,2923.8911790649,132812.19038399,719383.7099061,0.0139029049862,119.37536677849,3.0640539733329,37.905359858902,0.17752154436413
0.000145,0.013448728437256,0.014423441924817,2922.8765712405,133454.75172157,719073.55306423,0.014395880094552,119.46155373096,3.0592876724833,37.904096006964,0.17800373620145
0.00015,0.013947641458885,0.014923637972369,2921.8437128976,134080.16272099,718780.05376817,0.014888612298191,119.54482043524,3.0546677576609,37.902659605348,0.1784729862283
0.000155,0.014446588114487,0.015423849314339,2920.7954868795,134690.4140738,718501.22744296,0.015381101836373,119.6255083763,3.050178569357,37.901075268164,0.17893072860162
0.00016,0.014945566388638,0.01592407608722,2919.7342375899,135287.14198778,718235.44303067,0.015873348948,119.70389799561,3.0458071864305,37.899363020246,0.17937814430773
0.000165,0.015444574691241,0.0164243184691,2918.6618778972,135871.69602687,717981.35533364,0.016365353871623,119.78022054685,3.0415428875157,37.897539207499,0.17981621019204
0.00017,0.015943611775554,0.016924576671982,2917.5799739358,136445.19360248,717737.85067068,0.01685711684544,119.85466756581,3.0373767232485,37.895617219179,0.18024573815721
0.000175,0.016442676672508,0.017424850935585,2916.4898126674,137008.56382677,717504.00314287,0.017348638107298,119.92739845701,3.0333011755545,37.893608063492,0.18066740657018
0.00018,0.016941768637965,0.01792514152232,2915.3924558033,137562.58286131,717279.03938109,0.017839917894693,119.99854658043,3.0293098855764,37.891520827092,0.1810817854786
0.000185,0.017440887110306,0.018425448713228,2914.2887830146,138107.9024505,717062.3100905,0.018330956444771,120.06822414701,3.0253974359542,37.889363043404,0.18148935688903
0.00019,0.017940031676257,0.018925772804662,2913.1795265359,138645.07298102,716853.26705414,0.018821753994331,120.13652616072,3.0215591762195,37.887140987657,0.18189053110188
0.000195,0.018439202043319,0.019426114105586,2912.0652990185,139174.56213771,716651.44452818,0.019312310779821,120.20353359789,3.0177910825392,37.884859914425,0.18228565988481
0.0002,0.018938398017497,0.019926472935367,2910.9466159308,139696.77001122,716456.44417577,0.019802627037342,120.26931597295,3.0140896448379,37.882524248724,0.18267504711142
0.000205,0.019437619485295,0.020426849621962,2909.8239136027,140212.04134315,716267.92285562,0.020292703002648,120.33393341569,3.0104517757994,37.880137739973,0.18305895736383
