time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
7.4416e-06,2.2485927527368e-08,0.00013807876119406,1.5110437555792,10001.259646728,832998.75767857,0.00014882092540508,17.01673642934,1.207077984203,0.25945136615633,0.77859467691486
2.420109824e-05,5.3584991574459e-05,0.00045270686814726,788.63432420035,13309.788003355,829739.06910636,0.00048390486155666,49.301916544508,3.2213050968024,15.920580764859,0.16264525723869
6.1716569435341e-05,0.00062692645744398,0.0011886902610014,1234.4929068779,45822.771726292,797712.21758985,0.0012335701986454,69.618148032295,2.8826428095342,21.385474934232,0.19734948127853
0.00014737822957787,0.0022164473570408,0.0028918516034422,1325.4819946865,112672.34430421,731870.59681736,0.0029432287222526,83.732185891916,2.3215127491053,22.423192720439,0.28494318667592
0.00024737822957787,0.0041495277328764,0.0048867901276895,1364.2708986499,161082.48059648,684230.71656638,0.004935364874485,91.2652129489,2.1389598622134,22.863183939327,0.32619495525206
0.00034737822957787,0.0061148600595741,0.0068844596870289,1381.316679678,189170.41215453,656644.74088424,0.0069235403100836,95.075297684855,2.0638909932152,23.057563129298,0.34576642713282
0.00044737822957787,0.008094926838393,0.0088834261985942,1389.5523746419,205941.63998367,640227.9559644,0.0089077707470015,97.191429536453,2.0256466244932,23.152764136057,0.35641270340879
0.00054737822957787,0.010082550636154,0.010883124936191,1393.7380701108,216350.95789474,630089.76156338,0.010888071809811,98.447147362301,2.0037602310562,23.202339812516,0.36272503713457
0.00064737822957787,0.01207454854259,0.012883318877022,1396.2827766917,222817.58704305,623842.06767854,0.012864459030448,99.213997343657,1.9909387597367,23.233205711971,0.36650006795116
0.00074737822957787,0.01406929450611,0.014883898734754,1396.5791278747,227078.58591769,619769.31400902,0.014836947848934,99.683144863254,1.9821762256733,23.239032765803,0.36911356184616
0.00084737822957787,0.016065641648661,0.016884796759131,1396.242320587,229989.47802116,617026.42685208,0.016805553614106,99.98987575019,1.9761000519873,23.23765016624,0.37094204916593
0.00094737822957787,0.01806311190241,0.018885997412497,1395.5105736345,232021.7516811,615147.82001088,0.018770291584335,100.19240637096,1.971715150942,23.231744384869,0.37226992258563
0.0010473782295779,0.020061419461014,0.020887500809076,1394.5265472122,233472.80440687,613839.82048047,0.020731176928226,100.32667974189,1.9684243146657,23.222926202851,0.37327110586548
0.0011473782295779,0.022060390840164,0.022889316109731,1393.3792836429,234535.17002726,612912.31344353,0.022688224725331,100.41562397628,1.9658541830296,23.212202182284,0.37405579892196
0.0012473782295779,0.024059921375399,0.024891457927863,1392.1259806614,235335.68867559,612240.06217564,0.024641449966842,100.47419055869,1.9637648091902,23.200219655557,0.37469550999446
0.0013473782295779,0.026059950024681,0.026893944250548,1390.8040895735,235958.87841266,611739.62721049,0.026590867556274,100.51227179507,1.961999121953,23.187402993598,0.37523737911539
0.0014473782295779,0.028060444032252,0.028896795176824,1389.4384393554,236461.47552748,611355.00635635,0.028536492310157,100.53647534472,1.9604530297778,23.174033928403,0.37571280931925
0.0015473782295779,0.030061389250257,0.030900032124504,1388.0456229856,236881.7549717,611048.42964916,0.030478338958702,100.55124301992,1.9590569741326,23.160301052167,0.37614286842974
0.0016473782295779,0.032062783876158,0.032903677319221,1386.6367859518,237245.62619274,610794.33894529,0.032416422146479,100.55957384235,1.9577642024905,23.146331309989,0.37654176013975
