time,Ep_eff,Phi,eeq,gstain_1,gstain_10,gstain_11,gstain_12,gstain_13,gstain_14,gstain_15,gstain_16,gstain_17,gstain_18,gstain_19,gstain_2,gstain_20,gstain_21,gstain_22,gstain_23,gstain_24,gstain_3,gstain_4,gstain_5,gstain_6,gstain_7,gstain_8,gstain_9,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2889229564237e-06,4.4842265271387e-08,0.79416662783589,0.00023139109084069,1e-18,1e-18,1e-18,1e-18,0.049913869724833,1e-18,1e-18,0.049913869724838,1e-18,1e-18,1e-18,1e-18,1e-18,0.049913869724828,1e-18,1e-18,0.049913869724828,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,-27.939996648318,26.533668046939,399.999762187,400.0045045861,0.00024863677579293,-9.6086696900895e-05,-9.6086696900895e-05,26.802321834593,8.2954968867503e-07,8.2954962111394e-07,26.802321005043
1.073427254258e-05,1.9862650088269e-06,0.90117526383248,0.00029980363911964,1e-18,1e-18,-0.11459626944434,0.11459626682315,0.24839751810032,1e-18,1e-18,0.24839751361821,1e-18,1e-18,1e-18,-0.11459626944305,1e-18,0.24839751585875,1e-18,1e-18,0.24839751585875,0.11459626944306,1e-18,0.11459626682502,-0.11459626682503,1e-18,-0.11459626682314,0.11459626944434,-88.60758062967,78.349127691053,399.98889628929,400.21036323798,0.00032197633610444,-0.00012469070242338,-0.00012469070242338,34.519288930238,-4.1276265981704e-07,-4.1276235671907e-07,34.519289343
1.2160860414497e-05,5.2644508684732e-06,0.95526001381838,0.00033985251410314,1e-18,1e-18,-0.21728373652636,0.21728374080553,0.42558574278306,1e-18,1e-18,0.42558575018648,1e-18,1e-18,1e-18,-0.21728373652932,1e-18,0.42558574648449,1e-18,1e-18,0.42558574648449,0.21728373652933,1e-18,0.21728374080287,-0.21728374080289,1e-18,-0.21728374080551,0.21728373652637,84.583818374868,10.607275785159,399.97027771938,400.56325523944,0.00036475927944894,-0.00014162365987464,-0.00014162365987463,38.791205785856,3.5605423745881e-07,3.5605487692551e-07,38.791205429801
1.3445394337368e-05,1.0058035943696e-05,0.99913373402537,0.00037603207714319,1e-18,1e-18,-0.33382144560044,0.33382145349629,0.62785579278102,1e-18,1e-18,0.62785580648737,1e-18,1e-18,1e-18,-0.3338214456068,1e-18,0.62785579963296,1e-18,1e-18,0.62785579963297,0.33382144560679,1e-18,0.33382145349135,-0.33382145349135,1e-18,-0.33382145349629,0.33382144560043,81.350414393866,10.634208311514,399.94299448393,401.0807271979,0.00040328050137508,-0.00015708164366112,-0.00015708164366112,42.440175241307,6.8207737682879e-07,6.820771581939e-07,42.440174559229
1.4459472783101e-05,1.5339499794246e-05,1.0306200082905,0.00040469120304873,1e-18,1e-18,-0.44124413415381,0.4412452564371,0.81482143607867,1e-18,1e-18,0.81482338868198,1e-18,1e-18,1e-18,-0.44124413500272,1e-18,0.81482241237882,1e-18,1e-18,0.81482241237884,0.4412441350027,1e-18,0.4412452555894,-0.4412452555894,1e-18,-0.4412452564371,0.4412441341538,91.393464786741,-2.3133135240945,399.91290969627,401.65181943134,0.00043369012610067,-0.00016945731610686,-0.00016945731610686,45.160526018646,2.0232683136096e-05,2.0232682934508e-05,45.160505785985
1.5214202883502e-05,2.0244827010974e-05,1.0522660361813,0.0004260829024421,1e-18,1e-18,-0.52895530174489,0.52895532362726,0.96779516351282,1e-18,1e-18,0.96779520165057,1e-18,1e-18,1e-18,-0.52895530176372,1e-18,0.96779518257909,1e-18,1e-18,0.96779518257911,0.52895530176371,1e-18,0.52895532361138,-0.5289553236114,1e-18,-0.52895532362724,0.52895530174488,88.046899311825,7.6322837449822,399.88495874444,402.18286204579,0.00045632195556991,-0.00017877771490983,-0.00017877771490984,47.079697393584,8.2935735475008e-08,8.2935802912459e-08,47.079697310649
1.6005008863045e-05,2.6345804552694e-05,1.0733429368918,0.00044855894829277,1e-18,1e-18,-0.62682788717557,0.62682791022836,1.1388075584372,1e-18,1e-18,1.138807598689,1e-18,1e-18,1e-18,-0.62682788719565,1e-18,1.1388075785613,1e-18,1e-18,1.1388075785613,0.62682788719566,1e-18,0.62682791021039,-0.62682791021039,1e-18,-0.62682791022836,0.62682788717558,77.72886102078,11.379734637093,399.85019085691,402.84402972963,0.00048003503040465,-0.00018865253590817,-0.00018865253590818,48.986953384314,1.6229633977749e-07,1.6229635735267e-07,48.986953222018
1.6712220596034e-05,3.2684475241313e-05,1.0908203165218,0.00046871601956549,1e-18,1e-18,-0.7184136578864,0.71841368538848,1.2991246669042,1e-18,1e-18,1.2991247150043,1e-18,1e-18,1e-18,-0.71841365791088,1e-18,1.2991246909525,1e-18,1e-18,1.2991246909525,0.71841365791088,1e-18,0.71841368536609,-0.71841368536607,1e-18,-0.7184136853885,0.7184136578864,77.568142283312,11.380312961747,399.81406809969,403.53168057171,0.00050124097539846,-0.00019758337261003,-0.00019758337261002,50.597311693019,2.599250240178e-07,2.5992483966146e-07,50.597311433095
1.74603691731e-05,4.0389625162295e-05,1.1078640134902,0.00049010446408532,1e-18,1e-18,-0.81780157819458,0.81780161088338,1.4734021181023,-0.036076894484649,-0.036076894484649,1.473402175372,-0.036076899646028,-0.036076899646018,-0.036076904820922,-0.81780157822495,-0.036076889309238,1.4734021467343,-0.036076889309241,-0.036076904820915,1.4734021467343,0.81780157822495,1e-18,0.81780161085628,-0.81780161085626,1e-18,-0.81780161088341,0.81780157819457,76.706743916653,10.648871211384,399.76986250854,404.3741092315,0.00052367393382687,-0.0002071440796976,-0.00020714407969759,52.192887948482,4.1686791209767e-07,4.1686774407725e-07,52.192887531614
