time,Ep_eff,Phi,eeq,gstain_1,gstain_10,gstain_11,gstain_12,gstain_13,gstain_14,gstain_15,gstain_16,gstain_17,gstain_18,gstain_19,gstain_2,gstain_20,gstain_21,gstain_22,gstain_23,gstain_24,gstain_3,gstain_4,gstain_5,gstain_6,gstain_7,gstain_8,gstain_9,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2248161437784e-06,3.7799859361222e-08,0.79470778519626,0.00023169453476564,1e-18,1e-18,1e-18,1e-18,0.050621753013274,1e-18,1e-18,0.050621753016101,1e-18,1e-18,1e-18,1e-18,1e-18,0.050621753014676,1e-18,1e-18,0.050621753014674,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,1e-18,90.705425602622,-87.124821911115,399.99979953581,400.00379713252,0.0002489616518449,-9.6214143843808e-05,-9.6214143843823e-05,26.839202174914,5.4811814714261e-07,5.4811851740696e-07,26.839201626795
8.1826544926928e-06,1.7319264620734e-06,0.90894016112354,0.00030470128543499,1e-18,1e-18,-0.12706929303526,0.12707024133554,0.26978831726985,1e-18,1e-18,0.26978994413724,1e-18,1e-18,1e-18,-0.1270692935924,1e-18,0.26978913070382,1e-18,1e-18,0.26978913070383,0.12706929359241,1e-18,0.1270702407773,-0.12707024077731,1e-18,-0.12707024133553,0.12706929303527,91.392893078444,-3.0004533233851,399.99029864286,400.18378982034,0.00032725262633145,-0.00012670446525525,-0.00012670446525525,35.117324385564,3.3032417252437e-05,3.3032417690326e-05,35.11729135323
9.2223650095745e-06,4.3080939763965e-06,0.96192184805291,0.00034358089835875,1e-18,1e-18,-0.23281588463908,0.2328158914429,0.45250162135176,1e-18,1e-18,0.45250163313015,1e-18,1e-18,1e-18,-0.23281588464489,1e-18,0.45250162723872,1e-18,1e-18,0.45250162723871,0.2328158846449,1e-18,0.23281589143968,-0.23281589143968,1e-18,-0.2328158914429,0.2328158846391,84.006725152585,10.660832767421,399.97566055172,400.46120615466,0.0003688265751033,-0.00014309094411616,-0.00014309094411616,39.334708801871,2.0681684480767e-07,2.068172149876e-07,39.334708595054
1.0152170164659e-05,7.9854699973658e-06,1.0052194250417,0.00037843950721286,1e-18,1e-18,-0.35288260551022,0.3528826161695,0.6609983879757,1e-18,1e-18,0.66099840648689,1e-18,1e-18,1e-18,-0.35288260551921,1e-18,0.66099839722908,1e-18,1e-18,0.66099839722909,0.35288260551922,1e-18,0.35288261616304,-0.35288261616305,1e-18,-0.35288261616949,0.35288260551023,82.032904307626,10.638854450519,399.95472514865,400.85817630041,0.00040600437525809,-0.00015790340197079,-0.00015790340197079,42.959349966544,4.0755676229344e-07,4.0755699763642e-07,42.959349558987
1.0995967864355e-05,1.2705811550625e-05,1.0412773351486,0.0004101627666928,1e-18,1e-18,-0.48289387751183,0.48289389254112,0.88742666177073,1e-18,1e-18,0.88742668794106,1e-18,1e-18,1e-18,-0.48289387752526,1e-18,0.88742667485283,1e-18,1e-18,0.88742667485284,0.48289387752524,1e-18,0.48289389253121,-0.4828938925312,1e-18,-0.48289389254114,0.48289387751181,79.932628253261,10.641460578378,399.92783011509,401.36851073414,0.00043974201348386,-0.00017150396842092,-0.00017150396842091,46.100220351937,7.4071798534823e-07,7.4071768275435e-07,46.10021961122
1.1548837752169e-05,1.6626945456839e-05,1.0632594344265,0.00043100260255842,1e-18,1e-18,-0.57837677435682,0.57837678845572,1.0541078321031,1e-18,1e-18,1.0541078566992,1e-18,1e-18,1e-18,-0.57837677437075,1e-18,1.0541078443965,1e-18,1e-18,1.0541078443965,0.57837677437075,1e-18,0.57837678844711,-0.57837678844711,1e-18,-0.57837678845572,0.57837677435681,51.048168789487,22.182541291362,399.9054814097,401.79288796967,0.00046184684201562,-0.00018051142529807,-0.00018051142529804,48.069765841812,-3.2347369595877e-07,-3.2347372941016e-07,48.069766165286
1.2037841578291e-05,2.0694215275684e-05,1.0816237686277,0.00044947283253078,1e-18,1e-18,-0.66898069389629,0.66898071831053,1.2125596330614,1e-18,1e-18,1.2125596757233,1e-18,1e-18,1e-18,-0.6689806939193,1e-18,1.2125596543879,1e-18,1e-18,1.2125596543878,0.6689806939193,1e-18,0.66898071829264,-0.66898071829263,1e-18,-0.66898071831055,0.66898069389629,79.172342394762,10.660868284768,399.88229708628,402.23342863776,0.00048139777223059,-0.00018854506441202,-0.000188545064412,49.746702767568,9.8033943208593e-08,9.8033741365914e-08,49.746702669534
1.2551628584457e-05,2.5624252796059e-05,1.0998313964457,0.00046892140108533,1e-18,1e-18,-0.76966235804583,0.76966238672462,1.3889502372027,-0.027593329010799,-0.027593329010814,1.3889502874057,-0.027593334941823,-0.027593334941819,-0.027593340887922,-0.76966235807307,-0.027593323063714,1.3889502623,-0.027593323063706,-0.027593340887924,1.3889502623,0.76966235807309,1e-18,0.76966238670217,-0.76966238670217,1e-18,-0.76966238672463,0.76966235804585,77.688716650247,10.643347161885,399.85413448395,402.7689581667,0.00050193915044555,-0.00019706032552284,-0.00019706032552281,51.437820174187,1.7046984139377e-07,1.7046997599969e-07,51.437820003717
1.3014254723051e-05,3.0709198634711e-05,1.1152367081033,0.00048647489546069,1e-18,1e-18,-0.86412277013055,0.86412280247851,1.5547292776011,-0.04303028948117,-0.043030289481178,1.5547293343173,-0.043030294129574,-0.043030294129593,-0.043030298790083,-0.8641227701626,-0.043030284819744,1.5547293059535,-0.043030284819732,-0.043030298790099,1.5547293059536,0.86412277016262,1e-18,0.86412280245287,-0.86412280245291,1e-18,-0.86412280247847,0.86412277013058,77.060378547877,10.640461139693,399.8248461189,403.32631074868,0.00052043473886867,-0.00020480072845275,-0.00020480072845271,52.890816464676,2.6492877924018e-07,2.6492925086782e-07,52.890816199747
