time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
2.0333480115263,4.7924597287224e-34,0.00022654823444987,0,7999999.9999972,2000000,0.00025413599568817,57.935535839615,1,0,1
4.5333480115263,1.0684785712218e-33,0.00050522063259781,0,7999999.9999937,2000000,0.00056650696018132,129.41623208588,1,0,1
7.0333480115262,1.6577111695714e-33,0.00078403823908088,0,7999999.9999902,2000000,0.00087877974449636,201.17225378465,1,0,1
9.5333480115262,8.1136001641104e-07,0.0010631557121422,0,8000006.3799176,1999874.5357604,0.0011909544549096,273.02858064145,1,0,1
11.984945815046,9.2299617743778e-05,0.0013468701416644,0,8000734.3110004,1985531.1360575,0.0014969903913066,326.28794960279,1.0000327521083,0,0.99995835229675
14.339739225606,0.0003484532125714,0.0016358719980299,0,8002672.1006657,1945452.3500385,0.0017908535086279,346.16988424476,1.0000675538433,0,0.99991408216068
16.446971248968,0.00060890688085529,0.0019011623486007,0,8004539.5571727,1914486.7313644,0.0020537474977624,356.50911108769,1.0000959297067,0,0.99987799593257
18.196323393937,0.00083219849230592,0.0021238797714464,0,8006093.5347464,1895693.5672835,0.0022719400682106,362.52450634633,1.0001002137143,0,0.99987254590206
19.736756144754,0.0010313893990346,0.002321222171876,0,8007440.7138097,1881645.5800222,0.0024640344000032,366.71792131195,1.0001023431406,0,0.99986983531072
21.43928480853,0.001252039420226,0.00254046782605,0,8008865.0265082,1867452.5061455,0.0026762992285848,370.42025596783,1.0000975618557,0,0.99987590864751
23.095280846294,0.0014661167076335,0.0027542180650088,0,8010236.6290281,1854585.935073,0.0028827185320735,373.24470870636,1.0000823119882,0,0.99989529146991
24.447034813473,0.001640961960878,0.0029291488388526,0,8011340.4195941,1845010.0802393,0.0030511824780952,375.17880036311,1.0000754141159,0,0.9999040661601
26.013689304245,0.0018434835645004,0.0031321751865392,0,8012561.4488115,1834811.2227171,0.0032463929301964,377.13308620745,1.0000592845684,0,0.99992457515055
27.820370533235,0.0020767111646195,0.0033663712089471,0,8013950.8163129,1823753.2541015,0.0034714640683682,379.02357855113,1.0000488961601,0,0.99993779047977
29.131923845279,0.0022459996783145,0.0035364304211596,0,8014978.1754374,1816160.1693545,0.0036348215828843,380.19260141936,1.0000484745179,0,0.99993832472232
30.44685336565,0.0024157503050497,0.0037070530661769,0,8016042.0026454,1808801.0184613,0.0037985724533899,381.23842841152,1.0000385042998,0,0.99995101197462
31.907095697536,0.0026041515489791,0.0038965853563973,0,8017241.1437744,1800988.6163791,0.00398038790395,382.24684858239,1.0000592001204,0,0.99992468097072
33.269055750783,0.0027795097185021,0.0040732383371767,0,8018339.7180745,1794150.3397227,0.0041499364392862,383.09152681922,1.0000432622433,0,0.99994495631785
34.784463899109,0.0029744492839459,0.0042696692039807,0,8019544.3736121,1787032.8322202,0.0043385533827552,383.94688908569,1.0000322039429,0,0.99995902538771
36.026509871036,0.0031340825967412,0.0044305871556262,0,8020544.8643243,1781315.9080525,0.0044931191861174,384.55808292598,1.0000427580162,0,0.99994559530836
37.37991643475,0.0033080154840378,0.0046058721686337,0,8021628.4121129,1775339.3120402,0.0046615156793797,385.15964973993,1.0000458347923,0,0.99994168320602
38.425249531801,0.0034424143299228,0.0047412463052925,0,8022446.8478244,1770946.1142009,0.0047915609128844,385.6003572418,1.0000460065211,0,0.99994146317914
39.742936883211,0.0036118019494075,0.0049118314257741,0,8023491.0146145,1765711.697883,0.0049554644120874,386.137978208,1.000046965607,0,0.99994024326534
40.981650363044,0.0037710934389007,0.0050721841971778,0,8024464.3058364,1761055.6803109,0.0051095199894787,386.60039826519,1.0000395274985,0,0.99994970418253
42.29303333355,0.0039398016335752,0.0052419413146764,0,8025486.2187207,1756265.9509114,0.0052725873915607,387.05992741344,1.0000324027584,0,0.9999587702424
43.492539453046,0.0040940452856763,0.0053971842628582,0,8026428.221174,1752077.7493046,0.0054217199359897,387.47079364908,1.0000320727431,0,0.99995918811966
44.659180264033,0.0042439562167332,0.0055480660174622,0,8027330.6066979,1748159.1574768,0.0055667451320568,387.83157987311,1.0000216249058,0,0.99997248192527
46.006146534093,0.0044170702799163,0.0057222725241255,0,8028366.2398962,1744049.5387868,0.0057341605246527,388.23677270202,1.0000197880172,0,0.99997481974011
47.702533025618,0.0046352246838689,0.0059417366674509,0,8029646.5023481,1739393.7586012,0.0059449663555815,388.7154137269,1.0000186962744,0,0.99997620954244
48.943440968418,0.0047949638563709,0.0061023467843503,0,8030582.8377935,1736077.7030622,0.0060991427282982,389.03138746325,1.0000401726673,0,0.99994888397036
50.143435180005,0.0049492934238256,0.0062576258620505,0,8031474.9182834,1732974.0401784,0.006248212818185,389.35537472343,1.0000192864483,0,0.99997545637943
51.289487583551,0.0050966293805291,0.0064058696879934,0,8032345.5521651,1730038.5466239,0.0063905609359856,389.62970273092,1.0000160205066,0,0.9999796127453
52.313976752315,0.0052283876696605,0.0065383587331983,0,8033119.14292,1727443.3394399,0.0065177928029207,389.83813474154,1.0000352665519,0,0.9999551270019
53.612111098159,0.0053950935008945,0.00670616048731,0,8034091.0261951,1724262.8221432,0.0066789854833271,390.13815065458,1.0000280382231,0,0.99996432056871
54.580977876972,0.0055195198988269,0.006831376669931,0,8034789.9081009,1721902.763214,0.0067992753022592,390.33590997524,1.0000135081171,0,0.99998281012718
55.720361479122,0.0056658864316593,0.0069786481767643,0,8035649.6354759,1719253.4494816,0.0069407170553082,390.56074182908,1.0000167093801,0,0.99997873621987
