time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
2.0333480115263,4.7924597287224e-34,0.00022654823444987,0,7999999.9999972,8000000,0.00025413599568808,57.935535839614,1,0,1
4.5333480115263,1.0684785712218e-33,0.00050522063259781,0,7999999.9999937,8000000,0.00056650696018131,129.41623208588,1,0,1
7.0333480115262,1.6577111695714e-33,0.00078403823908087,0,7999999.9999902,8000000,0.0008787797444964,201.17225378465,1,0,1
9.5333480115262,6.9618649352846e-07,0.0010631357689684,0,8000032.8217599,7999861.0457792,0.0011909544510354,273.05320721169,1,0,1
11.984945815046,8.8441674809698e-05,0.0013464927914521,0,8004277.6371433,7982110.4247391,0.0014969903581876,327.0123936045,1.0000334684537,0,0.99995744000058
14.097728243206,0.00031342403874972,0.001605059245988,0,8014997.6898324,7934820.4671302,0.0017606561960679,345.8537189408,1.0000660746534,0,0.99991596228747
16.224787927368,0.00057343425393537,0.0018720207151472,0,8027129.2653035,7876944.7361972,0.0020260316505871,357.12866655642,1.000091123725,0,0.99988410865498
17.89673336177,0.0007852327725363,0.0020844832234098,0,8036892.8170259,7827509.0271041,0.0022345764363604,363.35973194641,1.0000960916407,0,0.99987779107774
19.416336461831,0.00098071141928555,0.00227874565539,0,8045649.635294,7780738.7540273,0.0024240806588354,367.87723190506,1.0000953078465,0,0.9998787858415
20.938693521908,0.0011772598203214,0.0024743994821124,0,8054284.1990311,7732967.8554206,0.0026138921480967,371.58107560278,1.000089298213,0,0.99988642453238
22.76537927711,0.0014129051015669,0.0027099106608035,0,8064446.7607675,7676317.2068569,0.0028415999704469,375.1330771892,1.0000786426268,0,0.99989996428003
24.191453765003,0.001596686054064,0.0028942024250809,0,8072179.9511134,7634472.703418,0.0030193326214368,377.4066660403,1.0000742827234,0,0.99990550776616
25.500886106694,0.0017655658667209,0.0030637718268776,0,8079102.6151652,7598596.6193281,0.0031825001727402,379.26197489735,1.0000611707886,0,0.99992217968225
26.703597369803,0.0019204270852577,0.00321956627525,0,8085319.633205,7568071.7525929,0.0033323456827804,380.77020591691,1.0000530502933,0,0.9999325061168
28.094673048155,0.0020994532429199,0.0033998220868546,0,8092349.3817783,7535162.3349739,0.0035056314730891,382.30769238266,1.000050175113,0,0.99993616191387
29.495018430191,0.0022796874698105,0.0035813176893682,0,8099319.3142385,7504172.466859,0.0036800412888986,383.67266890528,1.0000416278098,0,0.99994703719961
30.52287821422,0.0024120059150468,0.0037146198041572,0,8104348.6460338,7482604.6425502,0.003808039284406,384.58013131994,1.0000401676113,0,0.99994889401461
32.213387327656,0.0026294247259796,0.0039339145133864,0,8112455.4611576,7449035.6207252,0.0040185203053313,385.9224251216,1.0000428738137,0,0.99994544957214
33.202868366324,0.0027565900516149,0.0040622293200674,0,8117104.904885,7430340.0795476,0.0041416975328032,386.60516417399,1.0000481219757,0,0.99993877518074
34.401365713856,0.0029102989410532,0.0042175202960408,0,8122582.5399407,7408537.3530316,0.0042908741235972,387.41361615482,1.0000418390621,0,0.99994676340131
35.741187311429,0.0030821427015975,0.004391065384437,0,8128603.1145483,7385297.1273757,0.004457614550521,388.22971336405,1.0000331773742,0,0.99995778521139
37.399683447112,0.0032947028162,0.0046057892812497,0,8135894.8335288,7357633.1496814,0.0046639750524427,389.13592440718,1.000034132837,0,0.99995656781355
38.439912419468,0.0034281708345775,0.0047404670433178,0,8140348.5836807,7340933.3374409,0.0047933849323429,389.65202260933,1.0000295987188,0,0.99996233896512
39.878268834035,0.0036125842929088,0.0049265958346591,0,8146386.3395035,7318493.4928811,0.0049722964272505,390.36012170545,1.00003352397,0,0.99995734322747
41.40061726029,0.0038079546501079,0.0051236061225286,0,8152607.9939406,7295949.3143991,0.0051616203955928,391.03056054979,1.0000443872722,0,0.99994352472542
42.847096896228,0.0039935733021073,0.0053107689117241,0,8158336.3932157,7275468.1980893,0.0053414757535676,391.64892218224,1.0000277026165,0,0.99996475106195
43.933687776899,0.0041330123283847,0.0054513445551827,0,8162553.584665,7260624.3968947,0.0054765614188368,392.08424205493,1.000028563462,0,0.99996365407625
45.28233265633,0.0043058950991725,0.005625697116799,0,8167704.1306843,7242877.7242694,0.0056442004257745,392.6045326571,1.0000350016003,0,0.99995546039353
46.699067484772,0.0044875980715824,0.0058088671446276,0,8172960.8332177,7224928.4480428,0.0058202729493504,393.12029301113,1.0000352532962,0,0.99995514001865
48.103449100119,0.004667809408604,0.0059904856209696,0,8178041.1269767,7207827.8364993,0.0059947801276431,393.61044840622,1.0000201605037,0,0.99997434584936
49.170296479053,0.0048048651730764,0.0061284987554543,0,8181812.3454016,7195302.4617154,0.0061273252221789,393.94254853068,1.0000374862442,0,0.9999523025359
50.455758321518,0.0049699102303997,0.0062947808260913,0,8186267.6980027,7180660.8746525,0.0062870073624323,394.36000624052,1.0000365810964,0,0.9999534532194
51.969618143749,0.0051641446538808,0.0064905278012284,0,8191436.2820965,7163901.1319558,0.0064750282163863,394.82140583173,1.0000189802184,0,0.99997584621677
53.138975759336,0.0053141509089747,0.0066416811385485,0,8195348.0351156,7151325.1599352,0.0066202376856309,395.15426265885,1.0000288729292,0,0.9999632590026
54.233434342827,0.0054544430913084,0.0067831143973163,0,8198966.8321628,7139824.8979617,0.0067561272596515,395.46646576292,1.0000162841594,0,0.9999792775323
55.56710727683,0.0056254377091764,0.0069554274376017,0,8203314.3082446,7126072.3353944,0.0069216929457096,395.80779322548,1.0000225252232,0,0.99997133543205
