time,Ep_eff,Phi,eeq,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025830812468784,4.4901358807698e-26,90.287236841511,7.0006023220313e-06,6.6107832515794,0.99204058932192,16000000,4000000,-2.1112957603872e-06,-1.891297190437e-06,7.7492130839279e-06,-1.4802030662373e-07,-1.5079876557638e-07,1.6278583382669,1.740346037191
0.018444056862426,4.1330963820022e-23,90.287541351832,4.9988364396314e-05,6.610795516708,0.9920979272479,16000000,4000000,-1.5077590383912e-05,-1.350652372005e-05,5.5330607623614e-05,-7.5428324208473e-06,-7.6850424757366e-06,11.626550267611,12.429681972174
0.1,1.7523567141049e-16,90.28915041961,0.0002710793485611,6.6108577974295,0.99239251133861,16000000,4000000,-8.1819077968266e-05,-7.3294521679944e-05,0.00029995406276326,-0.00022015406146231,-0.0002245120998629,63.133803619597,67.486341186845
0.20668493909835,2.7442360531389e-12,90.291374338186,0.00056041227981903,6.6109375526896,0.99277727313662,16000000.001637,4000000.0002845,-0.00016927833659847,-0.00015164380428769,0.00061985862392376,-0.0009440360772638,-0.00096250670954614,130.72435102523,139.71529364729
0.40668493909835,7.5588964647266e-07,90.295966860714,0.0011033321107452,6.6110907879767,0.99349204185442,16000431.512796,4000074.984571,-0.00033399782223942,-0.00029916338002234,0.0012192955334187,-0.0036757470148201,-0.0037434701317634,258.04790104535,275.72099446453
0.60668493909835,0.00018691547018441,90.299643279951,0.0016682051664768,6.6135551833243,0.99340993883015,16111967.692772,4019450.5547359,-0.00054165605661177,-0.00048225727481391,0.0018183651859695,-0.01275470117284,-0.012297054110849,351.68042582755,377.68616141367
0.80668493909835,0.00073963344744356,90.30247491002,0.0022670746702927,6.6188639118438,0.99178309256389,16467091.520737,4081103.4900565,-0.00082658578969461,-0.00073792992602403,0.0024170699099556,-0.012701307651445,-0.012346455427381,378.22508622021,410.53807566949
1.0066849390983,0.0013506153327604,90.305887035817,0.0028752478358492,6.6229630046014,0.98913071107569,16897459.359937,4155765.5323084,-0.0011282983431761,-0.0010098270357349,0.0030154099186925,-0.020850772994764,-0.020674770281479,389.72139233768,426.65194802138
1.2066849390983,0.0019620963846657,90.307850158014,0.0034885549849216,6.6268551251112,0.98553328151422,17362732.873393,4236431.4827051,-0.0014360287314483,-0.0012857462336801,0.0036133844039935,-0.030279836290456,-0.030218378286609,396.48746863179,436.54173199107
1.4066849390983,0.0025702194829828,90.30860473626,0.0041039647295238,6.6308090895688,0.98173884599571,17851410.953747,4321104.8432938,-0.0017471849907905,-0.0015629230498246,0.004210994795863,-0.036100187595156,-0.036384641906662,400.90892622639,442.98713207205
1.6066849390983,0.0031767607304307,90.308624590466,0.0047200437510256,6.6348578244423,0.97792425831329,18356032.973135,4408489.2967109,-0.0020604276089329,-0.0018401611374632,0.0048082420524353,-0.042182071343342,-0.042801022320089,404.14839087851,447.6036965344
1.8066849390983,0.0037825510547665,90.308206385859,0.0053360845066194,6.6389815389984,0.97409997300971,18872467.551848,4497866.6879008,-0.0023750984818112,-0.0021169541850578,0.0054051271790197,-0.048656763578622,-0.049441767270736,406.74729483188,451.21315824038
