time,Ep_eff,Phi,eeq,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025830812468784,4.9734611194145e-59,90.287234003276,6.8629674595694e-06,6.6107821995972,0.9920392498521,16000000,4000000,-2.0508332940263e-06,-1.8839458297131e-06,7.7492133919981e-06,-9.1805925455525e-08,-9.0437121188544e-08,1.8236769201752,1.8934483319625
0.018444056862426,4.0358508874828e-51,90.287520984663,4.9005581533314e-05,6.6107880155523,0.9920883630982,16000000,4000000,-1.4645712083787e-05,-1.3453917292182e-05,5.5330623329728e-05,-4.6769657803371e-06,-4.6076741874742e-06,13.025053372763,13.523205760564
0.1,3.2515570747993e-35,90.289037025209,0.00026574977614505,6.6108174508126,0.99234065575988,16000000,4000000,-7.947252150972e-05,-7.3005636470204e-05,0.00029995452417872,-0.00013597069387192,-0.00013407438851943,70.72542815597,73.425246557147
0.20668493909835,1.477168823529e-25,90.291130863109,0.0005493949509937,6.6108549432201,0.99267010185484,16000000,4000000,-0.00016441645889011,-0.00015103795087919,0.00061986059329908,-0.00058464043809273,-0.00057642558478363,146.43745190292,152.01466742594
0.40668493909835,2.294970889697e-13,90.295452930263,0.0010815335684718,6.6109214848639,0.99328579249402,16000000.000122,4000000.0000213,-0.00032418115262066,-0.00029780450989401,0.0012193031512571,-0.0022655821116627,-0.0022348506242245,289.20477135264,300.1682537858
0.60668493909835,2.2970568261309e-06,90.300400966571,0.0016145203554301,6.6109990357972,0.99386371108979,16001225.929625,4000213.0192742,-0.00048535745007603,-0.00044541812417399,0.0018183826987383,-0.0048126886804142,-0.0047849555206436,432.53529387635,448.88958206018
0.80668493909835,0.00024245336516186,90.304178468838,0.0021746236612529,6.6137613284187,0.99387145855905,16133719.818747,4023223.7482146,-0.00070121611255535,-0.00063342359769467,0.0024170986273316,-0.013443182599038,-0.012610945681339,530.01600509724,552.93466744328
1.0066849390983,0.0008109274754963,90.30773435463,0.0027684807681469,6.6186770770922,0.99271989396084,16472193.751443,4081959.5062866,-0.00098576973706431,-0.00088342110744088,0.0030154510463251,-0.022341236585092,-0.022034823900565,562.29768659556,593.56146650975
1.2066849390983,0.0014243384518328,90.309549149988,0.0033734655028383,6.6218370432303,0.99014553289342,16869418.492263,4150824.465341,-0.0012867154780396,-0.001144806997848,0.003613440369744,-0.032345793211728,-0.032312228103303,580.47864096826,620.25063277927
1.4066849390983,0.002039614570256,90.310072563628,0.0039843258898202,6.625197856529,0.98690459163674,17298874.087917,4225216.76077,-0.0015940397363633,-0.0014110647471221,0.0042110635674341,-0.038203417638466,-0.037866191232903,592.83472758954,640.07948929555
1.6066849390983,0.0026520808797286,90.309996709821,0.0045982273362906,6.6289338891781,0.98306173437417,17752853.649163,4303800.8063154,-0.0019026449760556,-0.0016826263814837,0.0048083206226221,-0.047937283426237,-0.047172106251468,601.69155566828,654.97348739575
1.8066849390983,0.0032608265093637,90.309421039589,0.0052136596524393,6.6327890048974,0.97899598324127,18227008.946011,4385821.9858299,-0.0022128614920342,-0.001956817046901,0.0054052139500751,-0.060072960814611,-0.05974328379998,608.204045736,665.98276387032
2.0066849390983,0.0038675658877763,90.308550969762,0.0058298132089607,6.6366740108684,0.97494007427024,18715905.889761,4470335.478976,-0.0025247050344084,-0.0022316552722227,0.0060017438944168,-0.071279188014968,-0.071271418908345,613.35913244111,674.57469348639
2.2066849390983,0.0044730391595827,90.307485552032,0.0064461579102742,6.6406112346077,0.97082705332785,19216337.92415,4556783.7595582,-0.0028379621685195,-0.0025063345181055,0.0065979116353202,-0.081563771567788,-0.081947886517241,617.67402499964,681.58779883261
2.4066849390983,0.0050778115075202,90.306327598497,0.0070624368936877,6.6445739086064,0.96673236674918,19726264.109098,4644811.6760257,-0.0031523412624647,-0.0027805868208482,0.0071937192423746,-0.089556210286262,-0.090028099397714,621.43170962066,687.52652605015
2.6066849390983,0.0056824355537059,90.305147984849,0.0076785670314047,6.648544703353,0.96274889626589,20243980.401051,4734122.8953328,-0.0034673252530601,-0.0030545755675456,0.0077891672295566,-0.10151723190484,-0.10390643487987,624.83342494372,692.79234427133
2.8066849390983,0.0062870904931462,90.303946738595,0.0082945233907947,6.6525287657897,0.95881171098974,20768500.80548,4824545.934891,-0.0037825398431243,-0.0033284192358691,0.0083842553837063,-0.11126615361494,-0.1135370664855,627.99489110469,697.58705852947
3.0066849390983,0.0068917437636,90.302729407475,0.0089102868374458,6.656544973906,0.95490248361853,21299237.64004,4915978.6938412,-0.0040976964526157,-0.0036023245553373,0.0089789838308887,-0.12438266452725,-0.12662042742169,630.97401146738,702.02457553466
3.2066849390983,0.007496359401223,90.30150441971,0.0095258508250585,6.660590132645,0.95104467255273,21835827.436755,5008358.1979854,-0.0044125977472283,-0.0038763821794517,0.0095733531171132,-0.13344901577123,-0.13711689825778,633.81129289526,706.16405194251
3.4066849390983,0.0081008738971115,90.300281146319,0.010141232133907,6.6646605743883,0.947257502299,22378012.879325,5101639.9316129,-0.0047271523703762,-0.0041506382839908,0.010167363882045,-0.14164207427599,-0.14529618838922,636.53376941477,710.04631921405
3.6066849390983,0.0087052376715348,90.299065524668,0.010756428303955,6.6687575846878,0.94355605135684,22925569.980435,5195785.1339437,-0.005041343762146,-0.0044250918330134,0.01076101675662,-0.15214590357037,-0.15484953501099,639.15849531023,713.70583218563
3.8066849390983,0.0093095124690484,90.297863855734,0.011371456880272,6.6728833717687,0.93993633644465,23478193.780463,5290740.8543475,-0.0053551467910848,-0.0046997105580031,0.011354312126727,-0.15973117910029,-0.16273092739147,641.70717405067,717.18962477095
4.0066849390983,0.0099137650822927,90.296679755999,0.011986356711527,6.6770452460541,0.93637362437543,24035605.313275,5386458.6315785,-0.0056685970457564,-0.0049744584490669,0.011947250303455,-0.17117506907173,-0.17467056280351,644.19494386544,720.54599490782
4.2066849390983,0.010518019690969,90.29551477044,0.012601122234455,6.6812495652235,0.93285375495637,24597632.827474,5482908.5863325,-0.0059816944030994,-0.0052492802727069,0.012539831795081,-0.17953582103611,-0.18204891959904,646.63385257465,723.79362340395
4.4066849390983,0.011122249439987,90.294365352624,0.013215755520057,6.6854997894172,0.92937353171284,25164154.178106,5580069.4591606,-0.006294450429198,-0.0055241847359156,0.013132057255677,-0.18903302024607,-0.19328555508594,649.02759144882,726.9481249577
4.6066849390983,0.011726460999721,90.293227259411,0.013830257695698,6.689796946285,0.92592715526992,25735028.377061,5677916.6666295,-0.0066068977064555,-0.0057991202655755,0.01372392721251,-0.20101123740213,-0.20380971975515,651.38299333796,730.02496933054
4.8066849390983,0.012330652476906,90.292098963453,0.014444626694237,6.6941378909644,0.92251234506995,26310132.229133,5776428.8049643,-0.0069190703231099,-0.0060740141494587,0.014315442143254,-0.20672920438606,-0.20972097184602,653.70679037042,733.03298284488
5.0066849390983,0.012934772887648,90.290973469131,0.015058863206157,6.6985220130369,0.91912521076089,26889417.576277,5875597.6004536,-0.0072310932307196,-0.0063488039647017,0.014906602662355,-0.21920916243691,-0.22348618114315,655.99493188543,735.97947793094
5.2066849390983,0.013538810243852,90.2898471272,0.01567293738085,6.7029426904844,0.91576888620926,27472816.404231,5975411.3196879,-0.0075429974425315,-0.006623385419183,0.015497409385893,-0.22720319352995,-0.22938212217115,658.25570554628,738.86307591821
5.4066849390983,0.014142779750201,90.288719967136,0.016286882225861,6.7073955259465,0.91244730070429,28060224.17077,6075851.912985,-0.0078547785939,-0.006897806042786,0.016087862662223,-0.23635056437848,-0.24033215704905,660.48776318536,741.69791274496
5.6066849390983,0.014746678294397,90.287593432341,0.016900693549339,6.7118797577541,0.90915910107218,28651580.589941,6176909.0996306,-0.0081664367767461,-0.0071720466271295,0.016677962937225,-0.24713163419881,-0.250140509998,662.69478791948,744.48634419487
5.8066849390983,0.015350487668615,90.286464835679,0.017514360699837,6.7163925449631,0.90590235983881,29246834.523721,6278574.2239657,-0.0084779485897338,-0.0074461143556378,0.017267710715007,-0.25513408426257,-0.25797902147243,664.87950694024,747.22873779801
6.0066849390983,0.015954212044138,90.285332113652,0.018127894277257,6.7209330863202,0.90267100215395,29845931.735211,6380838.0321345,-0.0087893089654185,-0.0077200436830276,0.01785710638283,-0.26590756636271,-0.26966798346995,667.03945628779,749.92970349501
6.2066849390983,0.016557855627192,90.284196369395,0.018741296048229,6.725497829372,0.89946033816376,30448786.81245,6483685.8454456,-0.0091004956330895,-0.0079938224674029,0.018446150310882,-0.27505205502869,-0.27917429239935,669.18105292727,752.5937215641
6.4066849390983,0.01716144837638,90.283056495665,0.019354584474885,6.7300824294418,0.89626581517108,31055322.995468,6587104.3670587,-0.009411506780607,-0.0082674512942134,0.019034842755877,-0.28321440495451,-0.28529768893214,671.30470423453,755.22446185256
6.6066849390983,0.01776500021276,90.281912557114,0.019967783934718,6.73468153133,0.89308592443469,31665459.198638,6691079.5838598,-0.0097223430028978,-0.0085409488945166,0.01962318397331,-0.2922715712089,-0.29514561875205,673.41054766874,757.82834760971
6.8066849390983,0.01836852328506,90.28076432558,0.020580902802209,6.7392918173132,0.88991707160795,32279130.379593,6795600.2436466,-0.010033011927478,-0.0088142905856759,0.020211174255087,-0.30092680917339,-0.30382878774684,675.5007444429,760.40530938318
7.0066849390983,0.018972020150211,90.279611786631,0.021193955761128,6.7439108649244,0.8867559160392,32896269.061918,6900654.7006302,-0.010343523241582,-0.0090874772361146,0.020798813908219,-0.31155913564664,-0.31417195232397,677.57580432201,762.95931033989
7.2066849390983,0.019575505257196,90.278456399345,0.021806950268852,6.7485361382395,0.8836012665042,33516816.257679,7006232.7890994,-0.010653872947326,-0.0093605066342311,0.021386103320335,-0.32206681978411,-0.32560148961045,679.63625138818,765.4915743908
7.4066849390983,0.020178985755399,90.277299305963,0.022419884311032,6.7531660952705,0.88045153580851,34140711.770306,7112324.1622572,-0.010964054485268,-0.0096333528388735,0.021973042892054,-0.32861879193069,-0.33004729443246,681.68601549723,768.00192742295
7.6066849390983,0.020782464431995,90.276140488031,0.023032783051092,6.7578005899442,0.87730668049268,34767899.556426,7218919.2330153,-0.011274076973332,-0.0099060625916335,0.022559632970422,-0.33904037483717,-0.3414537034086,683.72052737247,770.49741626242
7.8066849390983,0.021385945932592,90.274980941627,0.023645639318581,6.7624389288996,0.8741658089125,35398332.541497,7326009.9691527,-0.011583932110139,-0.010178611054352,0.023145873985647,-0.34877394935691,-0.35165017247347,685.74309081119,772.97584950993
