time,Ep_eff,Phi,eeq,phi_1,phi_2,rho_i,rho_m,strain_xx,strain_yy,strain_zz,stress_xx,stress_yy,stress_zz,vonmises
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0025830812468784,6.3529717571166e-32,90.287235980473,6.9507154737445e-06,6.6107828794075,0.99204025442274,16000000,4000000,-2.0903777359458e-06,-1.8871850945693e-06,7.7492131975427e-06,-1.2893104651675e-07,-1.2997269708704e-07,1.6857299647675,1.7836762394114
0.018444056862426,2.2159457893486e-28,90.287535171227,4.9632148559238e-05,6.6107928629549,0.99209553577674,16000000,4000000,-1.4928172089118e-05,-1.3477118014059e-05,5.5330613417081e-05,-6.5696177738877e-06,-6.6232907570463e-06,12.039856479517,12.739168007944
0.1,8.4926769441726e-21,90.289115955694,0.00026914765846423,6.6108435237686,0.99237953845064,16000000,4000000,-8.1007149322665e-05,-7.3133692909731e-05,0.00029995423295685,-0.00019157505392524,-0.00019331919983085,65.37729623366,69.167234974956
0.20668493909835,2.5691089753214e-15,90.291300174629,0.00055641919938679,6.610908328587,0.9927504457617,16000000.000001,4000000.0000003,-0.00016759588701504,-0.00015130804913654,0.00061985935028959,-0.00082200365073741,-0.00082932704893236,135.36768115488,143.1966015578
0.40668493909835,4.7855984504066e-09,90.295814069771,0.0010953632150802,6.6110245399083,0.99344377141424,16000002.636664,4000000.4581795,-0.00033047043157313,-0.00029835935372937,0.0012192983457376,-0.0031827887901378,-0.0032126012429301,267.3561830442,282.74504505097
0.60668493909835,4.4777911639496e-05,90.300593255522,0.0016405548850712,6.6116279126001,0.99395267044534,16025105.889067,4004361.8913881,-0.0005051642747231,-0.00045356314073716,0.0018183717751711,-0.008326730859376,-0.0081292103261802,391.72116562996,414.74902190793
0.80668493909835,0.00047527555403274,90.303364987825,0.0022257407743393,6.6166320519496,0.99303939608793,16282384.948003,4049036.7738151,-0.00076337509255399,-0.00068096403864189,0.0024170797487464,-0.018182791720214,-0.017517614771925,444.74595894966,475.25169566346
1.0066849390983,0.0010745588220002,90.307224848607,0.0028279150974734,6.6211324159,0.99115659215418,16670797.626545,4116427.1624674,-0.0010579561639891,-0.00094405658240289,0.0030154243768715,-0.018396345959432,-0.017498803499614,464.05567468626,501.22992764803
1.2066849390983,0.0016904447079382,90.309833040538,0.0034378503547264,6.6248045782511,0.98798385744154,17105031.238655,4191710.1113201,-0.0013623001316937,-0.0012146910356089,0.0036134036272258,-0.028710312075976,-0.028543875335255,475.12063257063,517.6974146557
1.4066849390983,0.0023037531744212,90.310989999153,0.0040517603119245,6.628565360503,0.98418135290615,17567843.10879,4271893.6002791,-0.00167067566346,-0.0014889992832837,0.0042110174690533,-0.037859124857948,-0.0379583720537,482.37815695461,528.99882289582
1.6066849390983,0.0029132473982444,90.31123276866,0.0046673878330693,6.6324426160389,0.98031105228434,18052042.224018,4355729.7183496,-0.0019815745879729,-0.0017650850156275,0.0048082673717714,-0.047531335113523,-0.047359288075309,487.40210124541,536.85851210624
1.8066849390983,0.003520650015916,90.310931487192,0.0052836059757685,6.6364385073771,0.97641319212196,18551040.383979,4442073.4378409,-0.0022942686499406,-0.0020414186789756,0.0054051542620368,-0.055367775765355,-0.05580993012754,491.2597479237,542.78103475221
2.0066849390983,0.0041268549287312,90.310284407377,0.0058998904923242,6.640515670116,0.97250712235419,19061306.387303,4530310.7541228,-0.0026083924135464,-0.0023173432091625,0.0060016792201699,-0.063404588058558,-0.064340945682768,494.44421143642,547.54269473552
2.2066849390983,0.0047325535475237,90.309426320184,0.0065159808863518,6.6446275297135,0.96861291145088,19580779.056428,4620083.1948125,-0.002923430281058,-0.0025928492883139,0.0065978433335468,-0.071699700848441,-0.072792729380891,497.20730052944,551.5826143286
2.4066849390983,0.0053380960465654,90.308462229267,0.0071317877875345,6.6487490031388,0.96472166423681,20108220.785067,4711175.6018132,-0.0032388562089564,-0.0028681730701166,0.0071936471089896,-0.079653120078405,-0.080901883315602,499.68820601761,555.1431957994
2.6066849390983,0.0059435799105224,90.307439768688,0.0077473228449412,6.6528731446526,0.96084898582585,20642826.657617,4803448.0419951,-0.0035543255298354,-0.0031434902348365,0.0077890908366452,-0.087548756335425,-0.088973952104871,501.97005942401,558.35728293737
2.8066849390983,0.0065490124118733,90.306385211148,0.0083626174171253,6.6570047200062,0.95701863801591,21184012.486657,4896798.9305527,-0.0038696233061606,-0.0034189051927667,0.0083841749126536,-0.095246379361508,-0.096806683338788,504.10714075436,561.3052143704
3.0066849390983,0.0071543816752202,90.305313858082,0.008977688822494,6.6611545124033,0.95323867677119,21731315.856493,4991147.7955768,-0.0041846482242157,-0.0036944455056462,0.0089788997749097,-0.10295239906006,-0.10456527106381,506.1368473028,564.04551748027
3.2066849390983,0.0077597477461141,90.304235272504,0.0095925688689522,6.6653319527382,0.94950663746589,22284308.078194,5086419.9301004,-0.0044993633898922,-0.0039700916910945,0.0095732657928909,-0.11047369310328,-0.11211213389059,508.08783498276,566.6336877466
3.4066849390983,0.0083651780308347,90.303155878652,0.010207293167674,6.6695445269493,0.94581555216857,22842645.773002,5182555.4325723,-0.004813772303923,-0.0042458036703888,0.010167273337054,-0.11793820225845,-0.11956628120647,509.97962819942,569.1121056253
