time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
7.4416e-06,1.1883911468969e-06,0.00027627066221408,109.22584395747,20104.084520936,1790896.734337,0.00029761970517334,33.928560543025,1.6712994175459,6.3555941947395,0.48307186962904
2.420109824e-05,0.00026215314667398,0.00091614137692943,934.20628283437,42856.391489223,1768335.6792452,0.0009675756580947,80.978486375018,3.1608533618176,26.086402844676,0.16813578005986
5.3242416128e-05,0.0012769515515128,0.0020654781637768,1040.4014485826,119105.67703086,1692665.1127604,0.0021274319525268,97.826489104525,2.5473650683618,28.005641138747,0.24382228019353
8.3242416128e-05,0.0023939415984584,0.0032588571497099,1074.786962347,183801.44170236,1628336.6890529,0.0033241652851543,107.28911347707,2.3035829502474,28.614091669646,0.28864102658561
0.000113242416128,0.0035391389834861,0.0044546734811958,1094.8557113828,233865.4442049,1578430.1859427,0.0045194681589296,113.4849898766,2.1813632385059,28.965744178477,0.31585766710223
0.000143242416128,0.0047008615885525,0.0056518934429369,1107.7087360273,272131.26986373,1540160.1552646,0.0057133439894319,117.76642426725,2.1092731538907,29.188975570661,0.3337334825415
0.000173242416128,0.0058731280085904,0.0068500116447835,1116.3494174689,301399.8231303,1510767.4289849,0.006905796180024,120.82723598206,2.0626612446304,29.337566403813,0.34610138686468
0.000203242416128,0.0070524425461988,0.008048740987506,1122.3518014289,323945.12582465,1488010.0675599,0.0080968281219071,123.07358509537,2.0306358248093,29.439526256496,0.35499651993933
0.000233242416128,0.0082366275821856,0.0092479066319285,1126.6423426571,341481.5551835,1470197.1612925,0.0092864431941806,124.75887313702,2.0076573154219,29.511266843204,0.36158901750242
0.000263242416128,0.0094242378282254,0.010447395382508,1130.0678161513,355197.20752464,1456156.8387501,0.010474644763898,126.05152140097,1.9908745920077,29.567617246855,0.36651910683264
0.000293242416128,0.010614555681804,0.011647151736525,1132.1466048206,366069.49027994,1444924.4064414,0.011661436186124,127.03576630996,1.9778485942746,29.600445996008,0.37041449405432
0.000323242416128,0.011806719026464,0.012847112307652,1133.6709966973,374829.28407684,1435778.1778467,0.012846820803995,127.81211575192,1.9676501241824,29.623499845357,0.37350721936874
0.000353242416128,0.013000298131699,0.01404724706667,1134.7904026132,381949.52635362,1428251.3691895,0.01403080194877,128.4311334207,1.9595239336549,29.639412227187,0.37599893915915
0.000383242416128,0.014194988169776,0.015247536198682,1135.605691435,387780.63970064,1421998.0831218,0.01521338293989,128.92887169686,1.9529533632378,29.64996191233,0.37803167953184
0.000413242416128,0.015390567959999,0.016447966725797,1136.1883409382,392586.1030532,1416758.2209657,0.016394567085035,129.33166464192,1.9475749111153,29.656409500153,0.37970773314568
0.000443242416128,0.016586874020101,0.017648530379204,1136.590107477,396567.08031615,1412333.1850256,0.017574357680175,129.65914098361,1.9431257628619,29.659667992928,0.38110251115038
0.000473242416128,0.017783783477798,0.018849222199101,1136.8492522205,399879.46861379,1408569.0572143,0.018752758009631,129.92620841056,1.9394112977845,29.66041254277,0.38227278096848
0.000503242416128,0.01898120263284,0.020050039597291,1136.9946130806,402645.76241892,1405344.8915388,0.019929771346126,130.14438188533,1.936284360358,29.659152194211,0.38326206943415
0.000533242416128,0.020179059167099,0.021250981718085,1137.048312501,404963.39406629,1402564.4829048,0.021105400950841,130.32268846822,1.933631674078,29.656277583011,0.3841042864152
0.000563242416128,0.021377296740854,0.022452048994281,1137.0275884293,406910.67785817,1400150.5004132,0.022279650073466,130.46829514445,1.9313647065789,29.652093190088,0.38482620925388
0.000593242416128,0.022575871171279,0.023653242832625,1136.9460553856,408551.11489108,1398040.2382487,0.023452521952259,130.58695296312,1.9294133772393,29.646839559938,0.38544922359591
0.000623242416128,0.023774747676177,0.024854565386601,1136.814589701,409936.56539747,1396182.4841642,0.024624019814098,130.68331748683,1.9277216215373,29.640708901874,0.38599056947578
0.000653242416128,0.024973898846805,0.026056019389135,1136.6419632321,411109.62829182,1394535.1703992,0.025794146874531,130.7611845541,1.9262441952537,29.633856262563,0.38646425174783
0.000683242416128,0.026173303128732,0.027257608027171,1136.4353060053,412105.45688651,1393063.5810992,0.026962906337832,130.82366700039,1.9249443245688,29.626407685887,0.38688171824148
0.000713242416128,0.027372943663354,0.028459334846021,1136.2004503429,412953.1665392,1391738.9625313,0.028130301397055,130.87332945455,1.9237919454679,29.61846628506,0.38725237396682
0.000743242416128,0.028572807390369,0.029661203675332,1135.9421915524,413676.94150713,1390537.4302247,0.029296335234081,130.91229277269,1.9227623623006,29.610116844381,0.38758397725355
0.000773242416128,0.029772884342741,0.030863218571021,1135.6644885458,414296.91600664,1389439.0990181,0.030461011019678,130.94231607194,1.9218352102805,29.601429361999,0.38788294925645
0.0008,0.030843392535275,0.03193544310069,1135.5524709476,414775.17465429,1388533.8690232,0.031498664781404,130.96696791351,1.9211446578767,29.596004895146,0.38810584822395
