time,Ep_eff,eeq,k_r,rho_i,rho_m,strain_xx,stress_xx,tau_by_tauf,taup,w
0,0,0,0,0,0,0,0,0,0,0
7.4416e-06,0,0.00027619361084772,0,100000,5208000,0.00029761970517334,34.064709821156,1,0,1
2.420109824e-05,0.00012910333231753,0.00090723570750981,389.23525533659,118998.40373893,5188871.3335061,0.00096757565809459,96.320311123084,2.2377840736134,25.103851147924,0.30284027593246
5.3242416128e-05,0.0011037483993315,0.002053139151452,472.3445752732,252840.00930156,5053842.0294849,0.0021274319525269,117.84224764996,2.0547746813795,28.509242532852,0.34826100390389
8.3242416128e-05,0.0021944193188787,0.0032443908535228,488.26611576414,384051.93585447,4920782.9899197,0.0033241652851548,130.35061287701,1.9019281611195,29.132799741765,0.39438533499161
0.000113242416128,0.0033115148385617,0.0044380650305693,498.88180129414,500395.11499774,4802043.2919155,0.0045194681589302,139.78918339786,1.8128998538683,29.541296170758,0.4255294468927
0.000143242416128,0.0044460308674047,0.0056332591358067,506.7899827818,602083.93162563,4697474.2646839,0.0057133439894324,147.20119558411,1.7547871724547,29.84043992839,0.44785491048414
0.000173242416128,0.0055931474842361,0.0068295337519583,512.90513121458,690304.37620385,4605958.1552507,0.0069057961800247,153.14663081698,1.7140214951255,30.067486803693,0.46456113732576
0.000203242416128,0.0067497486700712,0.0080266211201272,517.75038323058,766593.18805701,4526023.4085253,0.0080968281219081,157.98845988032,1.6839982085096,30.243638024617,0.47745806268551
0.000233242416128,0.0079136647513711,0.0092243419724884,521.65984875357,832541.61113591,4456137.8173782,0.0092864431941815,161.98001389376,1.6610825128038,30.382378251632,0.48765920632826
0.000263242416128,0.0090833171775038,0.010422569836296,524.86186474897,889650.58109398,4394852.0818215,0.010474644763899,165.30599817305,1.643098006447,30.492893117787,0.4958910632086
0.000293242416128,0.010257525999329,0.01162121275681,527.51938616158,939265.48406818,4340864.903245,0.011661436186125,168.10475788056,1.6286595579234,30.581721174385,0.50264834882233
0.000323242416128,0.011435393758808,0.012820202710952,529.75208093157,982554.84034423,4293044.7687112,0.012846820803996,170.48173353216,1.6168443191792,30.653654342113,0.50827899206122
0.000353242416128,0.012616229765978,0.014019488909533,531.64956830076,1020512.7921817,4250428.2276161,0.014030801948771,172.51825414127,1.6070152727901,30.712275552028,0.51303390338406
0.000383242416128,0.01379949789634,0.015219033286582,533.27991483444,1053973.5396862,4212206.3207838,0.015213382939891,174.27761020966,1.5987201499271,30.760302658199,0.51709770379773
0.000413242416128,0.014984779199489,0.016418807326978,534.69537217529,1083630.7665285,4177706.0073488,0.016394567085036,175.80941010669,1.59163038799,30.799820000699,0.52060851871413
0.000443242416128,0.016171744414958,0.017618789768056,535.93639871311,1110058.1083528,4146370.4778476,0.017574357680176,177.15278572456,1.5855026528545,30.832440279669,0.52367116973085
0.000473242416128,0.017360133416375,0.018818964900307,537.03455490138,1133728.5664282,4117740.4257684,0.018752758009633,178.33879185779,1.5801537163432,30.859420824821,0.52636621195167
0.000503242416128,0.018549739655984,0.02001932129333,538.01462814538,1155031.8819344,4091437.2566012,0.019929771346128,179.39222275273,1.5754435699898,30.881748758554,0.52875626545165
0.000533242416128,0.01974039829757,0.02121985083122,538.89621417206,1174289.5322527,4067148.5780957,0.021105400950842,180.33299824189,1.5712637976331,30.900204269788,0.53089053311225
0.000563242416128,0.020931977110871,0.022420547976973,539.69490592506,1191767.3656537,4044615.9654929,0.022279650073467,181.17722737075,1.5675294057715,30.915408117147,0.53280807356805
0.000593242416128,0.022124369454597,0.023621409208501,540.42319436402,1207686.0689587,4023624.8190945,0.023452521952261,181.93802797828,1.5641729848784,30.927857578073,0.5345402024945
0.000623242416128,0.023317488850245,0.024822432584336,541.091155046,1222229.7369612,4003996.0572854,0.0246240198141,182.62616035993,1.5611404755765,30.937953821264,0.53611227344144
0.000653242416128,0.024511264773548,0.026023617407913,541.70697401351,1235552.8282056,3985579.371345,0.025794146874532,183.2505186152,1.5583880598392,30.946022854622,0.53754501086348
0.000683242416128,0.025705639381385,0.027224963967186,542.27735223452,1247785.7769193,3968247.7818313,0.026962906337834,183.81851268516,1.5558798530215,30.952331623837,0.53885551619268
0.000713242416128,0.026900564959318,0.028426473331999,542.80781783718,1259039.501971,3951893.2637958,0.028130301397056,184.33636618903,1.5535861735393,30.957100433135,0.54005803280483
0.000743242416128,0.028096001925595,0.029628147195862,543.30296796053,1269409.0200758,3936423.2403732,0.029296335234083,184.8093492794,1.5514822339673,30.960512561271,0.54116453168563
0.000773242416128,0.029291917265722,0.030829987751984,543.76665673605,1278976.3371611,3921757.7763697,0.03046101101968,185.24196122621,1.5495471426828,30.962721732616,0.54218516275979
0.0008,0.030358921842797,0.031902073308893,544.22738435238,1286888.5478414,3909302.0438711,0.031498664781406,185.60130139258,1.5479870805446,30.966443201834,0.54301004391615
